player_id,player_name,pa,woba,xwoba
519058,"Moustakas, Mike",294,0.322,0.3
446308,"Wieters, Matt",195,0.303,0.299
452678,"Cabrera, Asdrúbal",262,0.323,0.299
542921,"Beckham, Tim",290,0.307,0.299
592273,"Drury, Brandon",56,0.208,0.299
642715,"Adames, Willy",252,0.339,0.298
435622,"Desmond, Ian",303,0.313,0.298
547172,"Wolters, Tony",95,0.303,0.298
571697,"Gennett, Scooter",307,0.341,0.298
595885,"Bird, Greg",203,0.27,0.297
592348,"Goodrum, Niko",275,0.332,0.297
435263,"McCann, Brian",43,0.347,0.297
570731,"Schoop, Jonathan",235,0.331,0.297
592200,"Casali, Curt",124,0.32,0.296
572821,"Dozier, Brian",283,0.306,0.296
622666,"Camargo, Johan",303,0.349,0.296
664056,"Bader, Harrison",248,0.33,0.296
642708,"Rosario, Amed",327,0.298,0.296
541650,"Pérez, Hernán",162,0.307,0.296
656669,"Luplow, Jordan",103,0.277,0.296
592743,"Simmons, Andrelton",299,0.293,0.296
430945,"Jones, Adam",275,0.308,0.296
572041,"Pollock, AJ",294,0.302,0.296
456488,"Núñez, Eduardo",218,0.311,0.295
595375,"Riddle, JT",221,0.269,0.295
608566,"Márquez, Germán",34,0.302,0.295
608577,"Mazara, Nomar",197,0.275,0.295
592387,"Healy, Ryon",256,0.271,0.295
595284,"Knapp, Andrew",98,0.271,0.295
593993,"Briceño, José",100,0.271,0.295
622110,"Duffy, Matt",279,0.299,0.294
446334,"Longoria, Evan",242,0.287,0.294
542979,"Broxton, Keon",74,0.263,0.294
573135,"Saladino, Tyler",91,0.257,0.293
642162,"Valaika, Pat",48,0.245,0.293
518792,"Heyward, Jason",228,0.296,0.293
460026,"Hundley, Nick",171,0.28,0.293
628338,"Heredia, Guillermo",131,0.291,0.293
572287,"Zunino, Mike",194,0.29,0.292
646240,"Devers, Rafael",157,0.305,0.292
593647,"Brito, Sócrates",27,0.282,0.291
600524,"Núñez, Renato",220,0.338,0.291
500743,"Rojas, Miguel",226,0.274,0.291
516416,"Segura, Jean",286,0.286,0.291
575929,"Contreras, Willson",244,0.294,0.29
493329,"Gurriel, Yuli",294,0.328,0.29
571506,"Bour, Justin",175,0.292,0.29
502210,"Reddick, Josh",260,0.302,0.29
593934,"Sanó, Miguel",136,0.299,0.29
543194,"Galloway, Isaac",74,0.304,0.29
650619,"Viloria, Meibrys",29,0.271,0.289
592808,"Toles, Andrew",32,0.245,0.289
545358,"Stassi, Max",95,0.247,0.289
664057,"Stevenson, Andrew",31,0.28,0.289
446386,"Guyer, Brandon",113,0.345,0.289
542364,"Ortega, Rafael",143,0.251,0.289
594011,"Herrera, Rosell",240,0.269,0.289
452095,"Flowers, Tyler",165,0.287,0.288
501303,"Adrianza, Ehire",160,0.272,0.288
605412,"Panik, Joe",188,0.256,0.288
571602,"Davidson, Matt",236,0.288,0.288
605170,"Caratini, Victor",131,0.265,0.288
547379,"Pérez, Roberto",105,0.262,0.287
514917,"Hernández, César",343,0.297,0.286
400284,"Utley, Chase",52,0.265,0.286
605113,"Ahmed, Nick",277,0.305,0.286
643396,"Kiner-Falefa, Isiah",155,0.301,0.286
502143,"Valencia, Danny",78,0.238,0.286
622682,"Reyes, Victor",151,0.239,0.286
571431,"Adams, Matt",166,0.273,0.286
543877,"Vázquez, Christian",63,0.201,0.286
454560,"Ellis, A.J.",72,0.261,0.286
595978,"Hedges, Austin",228,0.332,0.286
605204,"Davis, J.D.",60,0.167,0.285
467055,"Sandoval, Pablo",67,0.307,0.285
458731,"Gardner, Brett",310,0.29,0.285
445055,"Jay, Jon",221,0.271,0.285
607054,"Peterson, Jace",104,0.277,0.285
527038,"Flores, Wilmer",246,0.308,0.285
477132,"Kershaw, Clayton",37,0.34,0.284
641343,"Bauers, Jake",295,0.281,0.284
448801,"Davis, Chris",254,0.259,0.283
592863,"Williams, Mason",132,0.315,0.282
425784,"Rivera, René",32,0.212,0.282
595281,"Kiermaier, Kevin",274,0.295,0.281
594807,"Duvall, Adam",144,0.245,0.281
620446,"Urena, Richard",89,0.311,0.28
543333,"Hosmer, Eric",331,0.283,0.28
599096,"Herrera, Dilson",97,0.295,0.28
594694,"Difo, Wilmer",189,0.281,0.279
570799,"Villanueva, Christian",133,0.305,0.278
621466,"Stewart, DJ",47,0.373,0.278
592325,"Gamel, Ben",118,0.293,0.278
445988,"Prado, Martín",110,0.308,0.278
444876,"Escobar, Alcides",218,0.304,0.278
621493,"Ward, Taylor",147,0.255,0.277
518960,"Lucroy, Jonathan",212,0.251,0.276
547982,"Martin, Leonys",50,0.287,0.276
660162,"Moncada, Yoán",324,0.322,0.276
602922,"Rondon, José",55,0.309,0.276
608671,"Jankowski, Travis",194,0.285,0.276
645277,"Albies, Ozzie",310,0.292,0.276
474832,"Belt, Brandon",172,0.238,0.276
656775,"Mullins, Cedric",191,0.298,0.275
518618,"Dietrich, Derek",240,0.29,0.275
649966,"Urías, Luis",53,0.269,0.274
596119,"Swihart, Blake",124,0.329,0.274
491676,"Hernández, Gorkys",220,0.233,0.274
643265,"Cooper, Garrett",29,0.266,0.274
605486,"Spangenberg, Cory",155,0.303,0.274
502117,"Negrón, Kristopher",30,0.237,0.274
408314,"Reyes, José",136,0.275,0.274
621020,"Swanson, Dansby",255,0.279,0.274
462101,"Andrus, Elvis",317,0.284,0.274
543510,"McCann, James",217,0.246,0.273
543829,"Strange-Gordon, Dee",258,0.269,0.273
544725,"García, Leury",117,0.29,0.273
456124,"Kratz, Erik",170,0.256,0.272
596105,"Smith Jr., Dwight",41,0.32,0.272
621446,"Brinson, Lewis",110,0.249,0.272
608365,"Russell, Addison",188,0.231,0.272
570560,"Sánchez, Yolmer",338,0.286,0.272
571851,"Kieboom, Spencer",96,0.305,0.272
641857,"McMahon, Ryan",96,0.325,0.271
596451,"Quinn, Roman",143,0.316,0.271
523253,"Forsythe, Logan",247,0.294,0.271
518586,"Culberson, Charlie",173,0.344,0.271
641487,"Crawford, J.P.",26,0.403,0.271
453943,"Frazier, Todd",235,0.303,0.269
606115,"Arcia, Orlando",154,0.307,0.269
600869,"Candelario, Jeimer",311,0.273,0.269
578428,"Iglesias, Jose",166,0.309,0.269
600474,"Severino, Pedro",32,0.225,0.269
640457,"Meadows, Austin",60,0.256,0.268
591741,"Osuna, José",65,0.293,0.268
546991,"Almora Jr., Albert",218,0.243,0.268
592696,"Rosario, Eddie",261,0.276,0.268
520471,"Galvis, Freddy",322,0.31,0.268
594828,"Gattis, Evan",183,0.275,0.267
517369,"Pirela, José",137,0.264,0.267
543063,"Crawford, Brandon",279,0.235,0.267
572073,"Rickard, Joey",144,0.32,0.267
543148,"Federowicz, Tim",35,0.305,0.266
571466,"Barnhart, Tucker",239,0.291,0.264
643393,"Kemp, Tony",184,0.315,0.264
451594,"Fowler, Dexter",84,0.281,0.263
408252,"Phillips, Brandon",27,0.243,0.262
594824,"Garcia, Greg",90,0.234,0.262
534606,"LaMarre, Ryan",71,0.341,0.261
543281,"Harrison, Josh",162,0.278,0.261
458913,"Young Jr., Eric",117,0.241,0.261
547170,"Delmonico, Nicky",183,0.293,0.261
527043,"Marte, Jefry",119,0.248,0.259
595956,"Gallagher, Cam",44,0.248,0.259
543376,"Joseph, Caleb",168,0.275,0.258
642336,"Mejía, Francisco",62,0.277,0.258
596103,"Slater, Austin",199,0.271,0.258
641525,"Dixon, Brandon",93,0.231,0.258
500135,"Rodríguez, Ronny",180,0.281,0.258
571679,"Freitas, David",35,0.257,0.257
519346,"Thames, Eric",142,0.292,0.256
571912,"Maile, Luke",91,0.296,0.255
588751,"Hechavarría, Adeiny",145,0.265,0.254
605421,"Pérez, Michael",80,0.298,0.254
425772,"Mathis, Jeff",118,0.254,0.253
641432,"Calhoun, Willie",108,0.262,0.253
451192,"Adduci, James",185,0.291,0.253
488818,"d'Arnaud, Chase",100,0.266,0.252
543308,"Hicks, John",92,0.256,0.251
527054,"Teheran, Julio",27,0.268,0.251
571740,"Hamilton, Billy",275,0.283,0.25
641583,"Fowler, Dustin",63,0.191,0.25
519222,"Romine, Austin",159,0.279,0.25
608475,"Lugo, Dawel",101,0.255,0.25
608654,"Field, Johnny",71,0.28,0.248
453923,"Blanco, Grégor",74,0.21,0.248
592261,"DeShields, Delino",123,0.231,0.247
546318,"Herrera, Odúbel",261,0.266,0.247
621043,"Correa, Carlos",153,0.232,0.247
664068,"Kingery, Scott",202,0.249,0.246
621453,"Duggar, Steven",152,0.297,0.246
572191,"Taylor, Michael A.",107,0.235,0.246
607732,"Stallings, Jacob",38,0.216,0.244
455117,"Maldonado, Martín",165,0.246,0.243
461865,"Romine, Andrew",48,0.249,0.242
621044,"Valentín, Jesmuel",40,0.193,0.241
641313,"Anderson, Tim",293,0.267,0.241
592407,"Holaday, Bryan",76,0.257,0.24
500208,"Solarte, Yangervis",164,0.191,0.24
435064,"Wilson, Bobby",71,0.262,0.239
605244,"Garcia, Aramis",65,0.341,0.238
644337,"Orf, Nate",25,0.228,0.237
457706,"Jackson, Austin",215,0.284,0.236
460077,"Butera, Drew",78,0.307,0.236
642086,"Smith, Dominic",102,0.291,0.236
463610,"Petit, Gregorio",37,0.224,0.236
605131,"Barnes, Austin",88,0.279,0.235
519023,"Mesoraco, Devin",107,0.282,0.235
592680,"Rivera, Yadiel",59,0.168,0.234
543543,"Miller, Brad",56,0.241,0.234
518902,"Kozma, Pete",32,0.295,0.233
516472,"Arcia, Francisco",106,0.277,0.233
641477,"Cordell, Ryan",40,0.144,0.232
622046,"Shaw, Chris",62,0.25,0.232
621433,"Phillips, Brett",133,0.259,0.232
641553,"Engel, Adam",224,0.279,0.232
570481,"González, Erik",63,0.235,0.232
593700,"Hanson, Alen",187,0.256,0.231
595373,"Reinheimer, Jack",35,0.224,0.23
453203,"Robinson, Shane",49,0.17,0.229
621028,"Newman, Kevin",97,0.211,0.228
606132,"Tapia, Raimel",27,0.31,0.228
475247,"Flaherty, Ryan",32,0.101,0.227
571875,"Lamb, Jake",70,0.216,0.22
592230,"Cowart, Kaleb",119,0.202,0.22
607387,"Rua, Ryan",46,0.283,0.219
594798,"deGrom, Jacob",35,0.251,0.219
571595,"Cuevas, Noel",39,0.187,0.217
607752,"Travis, Sam",25,0.329,0.215
624636,"Tocci, Carlos",100,0.28,0.214
642180,"Wade, Tyler",32,0.3,0.214
506747,"Peña, Francisco",50,0.197,0.213
642082,"Sisco, Chance",35,0.101,0.212
547179,"Lorenzen, Michael",27,0.254,0.212
491696,"Sucre, Jesús",114,0.207,0.211
621512,"Nido, Tomás",42,0.208,0.21
572033,"Phegley, Josh",73,0.222,0.207
571945,"Mikolas, Miles",35,0.259,0.207
518516,"Bumgarner, Madison",33,0.23,0.205
452657,"Lester, Jon",27,0.146,0.203
642423,"Sierra, Magneuris",156,0.192,0.203
605498,"Suárez, Andrew",25,0.139,0.2
425844,"Greinke, Zack",35,0.166,0.2
607430,"Andreoli, John",63,0.237,0.199
621111,"Buehler, Walker",26,0.196,0.199
591720,"Torreyes, Ronald",35,0.206,0.199
608596,"Murphy, Tom",53,0.22,0.198
605509,"Tomlinson, Kelby",31,0.193,0.198
656427,"Flaherty, Jack",30,0.169,0.197
434658,"Davis, Rajai",76,0.217,0.195
506702,"León, Sandy",170,0.172,0.194
472528,"Valbuena, Luis",45,0.18,0.192
596012,"Kramer, Kevin",40,0.144,0.189
595222,"Gerber, Mike",45,0.148,0.187
624419,"Ciuffo, Nick",44,0.249,0.187
622226,"Cozens, Dylan",28,0.226,0.185
592789,"Syndergaard, Noah",28,0.162,0.178
543699,"Roark, Tanner",34,0.267,0.178
430935,"Hamels, Cole",25,0.187,0.174
592859,"Wilkerson, Stevie",34,0.228,0.174
453286,"Scherzer, Max",40,0.232,0.171
643327,"Godley, Zack",32,0.077,0.164
518774,"Harvey, Matt",30,0.084,0.156
571974,"Murphy, John Ryan",80,0.14,0.151
461829,"Gonzalez, Gio",28,0.137,0.15
554430,"Wheeler, Zack",31,0.171,0.135
605446,"Rodríguez, Dereck",26,0.088,0.127
468504,"Chacín, Jhoulys",35,0.127,0.124
543101,"DeSclafani, Anthony",33,0.121,0.119
571578,"Corbin, Patrick",32,0.142,0.113
448179,"Hill, Rich",32,0.117,0.109
500779,"Quintana, Jose",25,0.153,0.109
612672,"Chen, Wei-Yin",25,0.169,0.105
542881,"Anderson, Tyler",25,0.065,0.102
489119,"Miley, Wade",26,0.162,0.1
592791,"Taillon, Jameson",33,0.059,0.097
543294,"Hendricks, Kyle",33,0.054,0.096
622608,"Senzatela, Antonio",25,0.042,0.09
467100,"Nova, Iván",26,0.037,0.09
502706,"Holland, Derek",28,0.104,0.079
570632,"Ureña, José",26,0.065,0.077
622491,"Castillo, Luis",31,0.031,0.075
592351,"Gray, Jon",29,0.072,0.065
434671,"Sánchez, Aníbal",31,0.029,0.064
607536,"Freeland, Kyle",35,0.091,0.057
592662,"Ray, Robbie",31,0.107,0.056
592314,"Foltynewicz, Mike",38,0.027,0.049
605400,"Nola, Aaron",32,0.042,0.044
621107,"Eflin, Zach",27,0.0,0.024
