player_id,player_name,pa,woba,xwoba
592450,"Judge, Aaron",334,0.482,0.488
665742,"Soto, Juan",342,0.412,0.468
592885,"Yelich, Christian",66,0.43,0.453
670541,"Alvarez, Yordan",287,0.433,0.444
665489,"Guerrero Jr., Vladimir",330,0.431,0.433
660271,"Ohtani, Shohei",356,0.43,0.433
656976,"Smith, Pavin",97,0.395,0.429
606466,"Marte, Ketel",223,0.429,0.428
677951,"Witt Jr., Bobby",332,0.446,0.413
621439,"Buxton, Byron",155,0.419,0.411
596019,"Lindor, Francisco",322,0.406,0.409
608369,"Seager, Corey",223,0.4,0.405
592626,"Pederson, Joc",212,0.407,0.403
545341,"Grichuk, Randal",139,0.409,0.4
667670,"Rooker, Brent",322,0.422,0.398
671056,"Herrera, Iván",67,0.447,0.398
656941,"Schwarber, Kyle",325,0.375,0.397
677956,"Hinds, Rece",51,0.433,0.394
701538,"Merrill, Jackson",286,0.364,0.393
671739,"Harris II, Michael",192,0.351,0.392
681481,"Carpenter, Kerry",133,0.401,0.39
663586,"Riley, Austin",176,0.358,0.39
553993,"Suárez, Eugenio",325,0.408,0.387
518735,"Grandal, Yasmani",124,0.402,0.385
624585,"Soler, Jorge",277,0.371,0.382
641779,"Leblanc, Charles",28,0.382,0.381
542303,"Ozuna, Marcell",341,0.385,0.38
694377,"Yorke, Nick",42,0.289,0.379
695238,"Wagner, Will",82,0.358,0.379
663656,"Tucker, Kyle",77,0.437,0.378
571970,"Muncy, Max",126,0.396,0.378
669394,"Burger, Jake",324,0.376,0.377
666018,"Aranda, Jonathan",91,0.347,0.377
670242,"Wallner, Matt",228,0.405,0.375
669911,"Toglia, Michael",320,0.347,0.374
661388,"Contreras, William",315,0.378,0.374
624424,"Conforto, Michael",256,0.341,0.37
672515,"Moreno, Gabriel",134,0.378,0.369
608324,"Bregman, Alex",289,0.359,0.369
592206,"Castellanos, Nick",306,0.351,0.367
677594,"Rodríguez, Julio",253,0.381,0.367
595777,"Profar, Jurickson",321,0.343,0.366
575929,"Contreras, Willson",201,0.363,0.365
665487,"Tatis Jr., Fernando",93,0.366,0.365
671732,"Butler, Lawrence",301,0.396,0.364
663728,"Raleigh, Cal",323,0.35,0.363
602104,"Urías, Ramón",163,0.368,0.362
592518,"Machado, Manny",313,0.369,0.361
682985,"Greene, Riley",232,0.354,0.36
694192,"Chourio, Jackson",319,0.374,0.36
678554,"Mead, Curtis",38,0.278,0.36
518692,"Freeman, Freddie",266,0.342,0.359
687093,"Grissom, Vaughn",27,0.34,0.358
