player_id,player_name,pa,woba,xwoba
665742,"Soto, Juan",371,0.384,0.447
592450,"Judge, Aaron",373,0.478,0.444
807712,"Keaschall, Luke",26,0.469,0.423
660271,"Ohtani, Shohei",385,0.42,0.421
660670,"Acuña Jr., Ronald",146,0.469,0.418
606466,"Marte, Ketel",251,0.417,0.415
663330,"Jones, Jahmai",35,0.439,0.411
624413,"Alonso, Pete",371,0.392,0.404
665489,"Guerrero Jr., Vladimir",363,0.364,0.404
656941,"Schwarber, Kyle",375,0.39,0.403
666018,"Aranda, Jonathan",312,0.392,0.401
695578,"Wood, James",373,0.393,0.399
686527,"Canzone, Dominic",65,0.363,0.396
700250,"Rice, Ben",276,0.343,0.391
650402,"Torres, Gleyber",311,0.362,0.386
545361,"Trout, Mike",239,0.336,0.386
663656,"Tucker, Kyle",370,0.393,0.385
608369,"Seager, Corey",230,0.333,0.384
691019,"Teel, Kyle",57,0.368,0.383
669257,"Smith, Will",264,0.404,0.383
663728,"Raleigh, Cal",367,0.425,0.38
667670,"Rooker, Brent",379,0.363,0.38
646240,"Devers, Rafael",392,0.373,0.38
666176,"Adell, Jo",270,0.35,0.378
682998,"Carroll, Corbin",323,0.384,0.378
621566,"Olson, Matt",365,0.362,0.378
671289,"Freeman, Tyler",138,0.369,0.377
571970,"Muncy, Max",309,0.366,0.376
547180,"Harper, Bryce",257,0.353,0.375
543807,"Springer, George",306,0.354,0.374
665019,"Clemens, Kody",147,0.332,0.374
683737,"Busch, Michael",292,0.375,0.373
542303,"Ozuna, Marcell",351,0.342,0.373
656811,"O'Hearn, Ryan",278,0.371,0.371
669065,"Stowers, Kyle",301,0.366,0.371
669477,"Schmitt, Casey",112,0.351,0.371
518692,"Freeman, Freddie",306,0.38,0.37
620443,"Torrens, Luis",159,0.283,0.368
665487,"Tatis Jr., Fernando",359,0.343,0.368
671056,"Herrera, Iván",171,0.396,0.368
592518,"Machado, Manny",356,0.357,0.366
666181,"Benson, Will",137,0.313,0.366
681715,"Hernández, Heriberto",62,0.376,0.365
677951,"Witt Jr., Bobby",368,0.346,0.364
575929,"Contreras, Willson",346,0.333,0.363
656305,"Chapman, Matt",272,0.356,0.363
672640,"Lopez, Otto",278,0.318,0.362
701538,"Merrill, Jackson",221,0.339,0.361
668804,"Reynolds, Bryan",348,0.308,0.359
696030,"Osuna, Alejandro",61,0.228,0.359
686948,"Baldwin, Drake",179,0.358,0.359
663757,"Grisham, Trent",282,0.354,0.358
672386,"Kirk, Alejandro",275,0.343,0.358
670042,"Raley, Luke",118,0.323,0.358
670541,"Alvarez, Yordan",121,0.275,0.358
687263,"Neto, Zach",266,0.342,0.357
650490,"Díaz, Yandy",351,0.349,0.357
671277,"García Jr., Luis",294,0.31,0.357
673548,"Suzuki, Seiya",355,0.358,0.357
680977,"Donovan, Brendan",340,0.344,0.356
690993,"Keith, Colt",251,0.321,0.356
680718,"Barger, Addison",222,0.336,0.355
