player_id,player_name,pa,woba,xwoba
572204,"Thompson, Trayce",35,0.453,0.49
656555,"Hoskins, Rhys",114,0.493,0.482
643265,"Cooper, Garrett",49,0.466,0.481
660670,"Acuña Jr., Ronald",39,0.424,0.444
547180,"Harper, Bryce",355,0.464,0.442
665742,"Soto, Juan",369,0.466,0.438
518735,"Grandal, Yasmani",139,0.46,0.431
516770,"Castro, Starlin",44,0.486,0.428
641598,"Garver, Mitch",108,0.392,0.422
502671,"Goldschmidt, Paul",347,0.426,0.421
458015,"Votto, Joey",331,0.422,0.42
673357,"Robert Jr., Luis",193,0.424,0.42
665489,"Guerrero Jr., Vladimir",361,0.38,0.414
643376,"Jansen, Danny",83,0.461,0.413
608369,"Seager, Corey",240,0.423,0.409
474832,"Belt, Brandon",180,0.444,0.409
592450,"Judge, Aaron",314,0.389,0.408
518692,"Freeman, Freddie",353,0.401,0.407
670541,"Alvarez, Yordan",310,0.364,0.4
572041,"Pollock, AJ",243,0.422,0.397
656941,"Schwarber, Kyle",173,0.417,0.397
624585,"Soler, Jorge",317,0.371,0.392
518626,"Donaldson, Josh",296,0.353,0.391
665487,"Tatis Jr., Fernando",280,0.366,0.39
600869,"Candelario, Jeimer",326,0.373,0.39
573131,"Ruf, Darin",194,0.397,0.389
571771,"Hernández, Enrique",316,0.364,0.388
596129,"Vogelbach, Daniel",60,0.369,0.388
646240,"Devers, Rafael",340,0.366,0.388
666971,"Gurriel Jr., Lourdes",263,0.367,0.387
668804,"Reynolds, Bryan",330,0.367,0.386
663656,"Tucker, Kyle",267,0.429,0.386
660271,"Ohtani, Shohei",336,0.363,0.386
592518,"Machado, Manny",333,0.364,0.386
467092,"Ramos, Wilson",35,0.3,0.385
571970,"Muncy, Max",319,0.352,0.384
656582,"Joe, Connor",148,0.398,0.384
624413,"Alonso, Pete",366,0.373,0.384
521692,"Perez, Salvador",342,0.371,0.383
641933,"O'Neill, Tyler",304,0.395,0.38
621439,"Buxton, Byron",144,0.367,0.38
541645,"García, Avisaíl",232,0.378,0.38
605137,"Bell, Josh",335,0.377,0.379
596103,"Slater, Austin",128,0.372,0.378
596019,"Lindor, Francisco",203,0.361,0.376
543068,"Cron, C.J.",309,0.408,0.376
672386,"Kirk, Alejandro",143,0.326,0.376
502110,"Martinez, J.D.",308,0.341,0.375
642350,"Siri, Jose",49,0.401,0.372
621043,"Correa, Carlos",306,0.335,0.372
640461,"Pinder, Chad",104,0.347,0.372
592696,"Rosario, Eddie",116,0.389,0.371
621566,"Olson, Matt",351,0.367,0.37
456781,"Solano, Donovan",157,0.348,0.37
543543,"Miller, Brad",218,0.344,0.37
663697,"India, Jonathan",360,0.379,0.369
543309,"Higashioka, Kyle",110,0.241,0.368
663586,"Riley, Austin",351,0.403,0.368
607208,"Turner, Trea",305,0.399,0.368
666915,"Dalbec, Bobby",221,0.375,0.367
608324,"Bregman, Alex",138,0.332,0.366
664040,"Lowe, Brandon",308,0.407,0.366
572228,"Voit, Luke",151,0.371,0.366
663743,"Fortes, Nick",34,0.426,0.366
605141,"Betts, Mookie",236,0.376,0.364
575929,"Contreras, Willson",205,0.347,0.363
606192,"Hernández, Teoscar",340,0.381,0.363
519317,"Stanton, Giancarlo",325,0.371,0.362
606466,"Marte, Ketel",226,0.366,0.361
543807,"Springer, George",293,0.385,0.361
667670,"Rooker, Brent",183,0.324,0.361
664034,"France, Ty",354,0.367,0.359
669257,"Smith, Will",257,0.369,0.359
608070,"Ramírez, José",330,0.377,0.359
592206,"Castellanos, Nick",264,0.355,0.359
457759,"Turner, Justin",298,0.349,0.358
608566,"Márquez, Germán",26,0.386,0.358
453568,"Blackmon, Charlie",290,0.335,0.357
668670,"Rogers, Jake",32,0.421,0.357
543308,"Hicks, John",31,0.384,0.357
670351,"Rojas, Jose",54,0.361,0.356
571745,"Haniger, Mitch",365,0.342,0.355
488771,"Castro, Jason",97,0.341,0.355
622569,"Reyes, Pablo",37,0.416,0.354
608385,"Winker, Jesse",171,0.369,0.353
547989,"Abreu, José",351,0.375,0.353
650402,"Torres, Gleyber",226,0.331,0.353
488671,"Avila, Alex",28,0.367,0.352
596146,"Kepler, Max",298,0.317,0.352
650490,"Díaz, Yandy",242,0.342,0.352
664774,"Wade Jr., LaMonte",271,0.334,0.352
666182,"Bichette, Bo",342,0.359,0.352
624424,"Conforto, Michael",311,0.335,0.351
572287,"Zunino, Mike",186,0.36,0.351
595879,"Báez, Javier",260,0.375,0.35
669394,"Burger, Jake",42,0.344,0.35
593428,"Bogaerts, Xander",283,0.335,0.349
614177,"Reyes, Franmil",308,0.347,0.349
642133,"Tellez, Rowdy",174,0.341,0.347
660821,"Sánchez, Jesús",192,0.358,0.347
602104,"Urías, Ramón",214,0.342,0.347
444489,"Piña, Manny",111,0.37,0.346
553993,"Suárez, Eugenio",254,0.349,0.346
593871,"Polanco, Jorge",345,0.373,0.346
518934,"LeMahieu, DJ",333,0.311,0.346
656180,"Adams, Riley",90,0.391,0.345
500871,"Escobar, Eduardo",277,0.349,0.345
607043,"Nimmo, Brandon",301,0.357,0.345
592669,"Renfroe, Hunter",300,0.345,0.344
660162,"Moncada, Yoán",308,0.341,0.344
657041,"Thomas, Lane",206,0.365,0.343
592178,"Bryant, Kris",286,0.352,0.343
600303,"La Stella, Tommy",167,0.317,0.342
543760,"Semien, Marcus",369,0.361,0.342
649966,"Urías, Luis",285,0.349,0.342
516782,"Marte, Starling",337,0.357,0.341
605361,"Martini, Nick",30,0.357,0.341
543257,"Grossman, Robbie",329,0.361,0.34
630105,"Cronenworth, Jake",301,0.323,0.339
623993,"Santander, Anthony",234,0.323,0.338
624641,"Sosa, Edmundo",179,0.339,0.338
596115,"Story, Trevor",312,0.349,0.338
593934,"Sanó, Miguel",307,0.35,0.338
641313,"Anderson, Tim",265,0.373,0.338
457763,"Posey, Buster",234,0.348,0.337
594807,"Duvall, Adam",286,0.332,0.337
656775,"Mullins, Cedric",329,0.343,0.336
663624,"Mountcastle, Ryan",288,0.344,0.336
624414,"Arroyo, Christian",43,0.347,0.336
641470,"Collins, Zack",108,0.297,0.335
662139,"Varsho, Daulton",245,0.355,0.335
543063,"Crawford, Brandon",287,0.396,0.335
664023,"Happ, Ian",292,0.364,0.335
592626,"Pederson, Joc",225,0.315,0.334
657077,"Verdugo, Alex",290,0.334,0.334
519203,"Rizzo, Anthony",294,0.34,0.333
669289,"Espinal, Santiago",142,0.366,0.332
650333,"Arraez, Luis",267,0.324,0.332
543228,"Gomes, Yan",174,0.307,0.331
519048,"Moreland, Mitch",82,0.329,0.331
542583,"Aguilar, Jesús",209,0.353,0.331
628451,"Ibáñez, Andy",218,0.352,0.33
592325,"Gamel, Ben",260,0.349,0.33
443558,"Cruz, Nelson",306,0.297,0.33
641553,"Engel, Adam",108,0.351,0.33
571980,"Naquin, Tyler",210,0.357,0.329
657757,"Sheets, Gavin",171,0.339,0.329
596847,"Choi, Ji Man",197,0.328,0.329
608700,"Plawecki, Kevin",103,0.345,0.329
677551,"Franco, Wander",272,0.356,0.329
663837,"Vierling, Matt",71,0.349,0.329
643524,"Schwindel, Frank",257,0.398,0.329
656305,"Chapman, Matt",295,0.307,0.328
672284,"Kelenic, Jarred",285,0.3,0.328
621020,"Swanson, Dansby",334,0.34,0.328
669221,"Murphy, Sean",196,0.293,0.328
657193,"Alvarez, Eddy",74,0.277,0.328
592261,"DeShields, Delino",58,0.352,0.328
683734,"Vaughn, Andrew",237,0.302,0.328
527038,"Flores, Wilmer",229,0.346,0.328
571718,"Goodwin, Brian",210,0.293,0.328
643217,"Benintendi, Andrew",297,0.324,0.327
647351,"Toro, Abraham",319,0.303,0.327
488726,"Brantley, Michael",239,0.313,0.327
543105,"Dickerson, Alex",147,0.328,0.327
546318,"Herrera, Odúbel",261,0.321,0.327
543281,"Harrison, Josh",299,0.324,0.326
640457,"Meadows, Austin",264,0.305,0.326
602922,"Rondon, José",57,0.358,0.326
408234,"Cabrera, Miguel",284,0.319,0.325
641684,"Hermosillo, Michael",38,0.307,0.325
502210,"Reddick, Josh",43,0.297,0.325
665120,"Walsh, Jared",269,0.331,0.325
543333,"Hosmer, Eric",276,0.35,0.325
669016,"Marsh, Brandon",260,0.296,0.325
516416,"Segura, Jean",355,0.325,0.324
643393,"Kemp, Tony",207,0.338,0.324
656896,"Rivera, Emmanuel",93,0.286,0.323
621466,"Stewart, DJ",119,0.322,0.323
592348,"Goodrum, Niko",106,0.301,0.323
608336,"Gallo, Joey",299,0.321,0.323
542454,"Santana, Danny",47,0.333,0.323
650391,"Jiménez, Eloy",231,0.317,0.323
592273,"Drury, Brandon",41,0.455,0.322
676694,"Meyers, Jake",163,0.328,0.322
669242,"Edman, Tommy",344,0.312,0.321
572233,"Walker, Christian",268,0.323,0.321
570256,"Polanco, Gregory",133,0.287,0.321
606992,"Haase, Eric",247,0.305,0.32
620443,"Torrens, Luis",244,0.328,0.32
658668,"Olivares, Edward",84,0.316,0.32
607461,"Beaty, Matt",91,0.377,0.32
642715,"Adames, Willy",264,0.377,0.32
656541,"Hilliard, Sam",199,0.343,0.32
622682,"Reyes, Victor",134,0.366,0.32
600474,"Severino, Pedro",215,0.318,0.32
641584,"Fraley, Jake",155,0.278,0.32
666135,"Kirilloff, Alex",58,0.293,0.32
624503,"Gordon, Nick",166,0.269,0.32
553869,"Díaz, Elias",225,0.381,0.319
476704,"Lowrie, Jed",219,0.31,0.319
462101,"Andrus, Elvis",257,0.294,0.319
544725,"García, Leury",241,0.345,0.319
641857,"McMahon, Ryan",295,0.34,0.319
502054,"Pham, Tommy",266,0.273,0.319
676801,"McCormick, Chas",179,0.331,0.319
572122,"Seager, Kyle",337,0.317,0.318
668227,"Arozarena, Randy",275,0.374,0.318
607054,"Peterson, Jace",209,0.304,0.318
656185,"Allen, Greg",48,0.375,0.318
661388,"Contreras, William",37,0.295,0.318
595777,"Profar, Jurickson",158,0.324,0.318
592885,"Yelich, Christian",279,0.306,0.318
457705,"McCutchen, Andrew",272,0.33,0.317
607732,"Stallings, Jacob",206,0.321,0.317
641531,"Dozier, Hunter",305,0.333,0.317
666158,"Lux, Gavin",115,0.331,0.316
458731,"Gardner, Brett",256,0.318,0.316
668663,"Barrera, Tres",105,0.339,0.316
542364,"Ortega, Rafael",273,0.372,0.315
622761,"Mateo, Jorge",126,0.335,0.315
664913,"Brown, Seth",141,0.355,0.315
622534,"Margot, Manuel",191,0.305,0.315
642731,"Estrada, Thairo",130,0.351,0.314
571448,"Arenado, Nolan",325,0.324,0.314
605548,"Zimmer, Bradley",258,0.295,0.314
572191,"Taylor, Michael A.",267,0.289,0.313
493329,"Gurriel, Yuli",288,0.34,0.313
