player_id,player_name,pa,woba,xwoba
592450,"Judge, Aaron",370,0.47,0.473
665742,"Soto, Juan",371,0.428,0.459
660271,"Ohtani, Shohei",375,0.432,0.454
656537,"Hill, Derek",25,0.442,0.438
620443,"Torrens, Luis",32,0.434,0.432
542303,"Ozuna, Marcell",347,0.404,0.428
663656,"Tucker, Kyle",262,0.414,0.409
545361,"Trout, Mike",126,0.365,0.407
700250,"Rice, Ben",40,0.32,0.407
664774,"Wade Jr., LaMonte",176,0.391,0.405
677951,"Witt Jr., Bobby",377,0.378,0.402
665487,"Tatis Jr., Fernando",345,0.357,0.397
687462,"Horwitz, Spencer",73,0.386,0.396
665489,"Guerrero Jr., Vladimir",367,0.369,0.395
683002,"Henderson, Gunnar",380,0.416,0.393
670541,"Alvarez, Yordan",348,0.376,0.391
668904,"Lewis, Royce",97,0.424,0.387
547180,"Harper, Bryce",336,0.41,0.385
646240,"Devers, Rafael",311,0.386,0.385
502110,"Martinez, J.D.",234,0.362,0.382
656811,"O'Hearn, Ryan",251,0.347,0.381
608369,"Seager, Corey",310,0.339,0.38
521692,"Perez, Salvador",334,0.352,0.378
607043,"Nimmo, Brandon",343,0.358,0.378
605141,"Betts, Mookie",331,0.389,0.378
518692,"Freeman, Freddie",372,0.382,0.375
691016,"Soderstrom, Tyler",141,0.327,0.373
606466,"Marte, Ketel",360,0.367,0.372
665561,"Marchán, Rafael",35,0.302,0.371
681481,"Carpenter, Kerry",163,0.382,0.369
669065,"Stowers, Kyle",36,0.319,0.369
575929,"Contreras, Willson",157,0.379,0.369
596129,"Vogelbach, Daniel",79,0.262,0.369
663457,"Nootbaar, Lars",164,0.325,0.368
621493,"Ward, Taylor",341,0.333,0.367
668901,"Vientos, Mark",146,0.389,0.367
595777,"Profar, Jurickson",347,0.385,0.367
664761,"Bohm, Alec",351,0.358,0.366
671218,"Ramos, Heliot",212,0.373,0.365
656941,"Schwarber, Kyle",367,0.357,0.364
667670,"Rooker, Brent",292,0.359,0.363
621043,"Correa, Carlos",275,0.376,0.362
682928,"Abrams, CJ",332,0.364,0.362
647304,"Naylor, Josh",327,0.344,0.361
663697,"India, Jonathan",315,0.35,0.36
671056,"Herrera, Iván",192,0.317,0.36
572233,"Walker, Christian",358,0.343,0.36
681807,"Fry, David",211,0.403,0.359
701538,"Merrill, Jackson",307,0.34,0.359
596019,"Lindor, Francisco",367,0.325,0.357
680757,"Kwan, Steven",252,0.416,0.357
519317,"Stanton, Giancarlo",281,0.341,0.357
681297,"Cowser, Colton",265,0.323,0.356
676059,"Westburg, Jordan",320,0.358,0.356
592626,"Pederson, Joc",237,0.377,0.356
516782,"Marte, Starling",266,0.325,0.354
680776,"Duran, Jarren",385,0.362,0.353
686469,"Pasquantino, Vinnie",336,0.324,0.353
672275,"Bailey, Patrick",222,0.341,0.353
663586,"Riley, Austin",293,0.326,0.353
666624,"Morel, Christopher",345,0.301,0.353
457759,"Turner, Justin",277,0.327,0.352
592885,"Yelich, Christian",249,0.381,0.352
663624,"Mountcastle, Ryan",325,0.333,0.352
641857,"McMahon, Ryan",349,0.35,0.351
668804,"Reynolds, Bryan",372,0.348,0.351
663616,"Larnach, Trevor",183,0.321,0.351
630105,"Cronenworth, Jake",359,0.33,0.35
660670,"Acuña Jr., Ronald",222,0.322,0.35
502054,"Pham, Tommy",212,0.321,0.348
669016,"Marsh, Brandon",234,0.339,0.347
682985,"Greene, Riley",352,0.356,0.347
668939,"Rutschman, Adley",357,0.353,0.346
669257,"Smith, Will",301,0.342,0.346
605170,"Caratini, Victor",115,0.305,0.346
681351,"O'Hoppe, Logan",268,0.346,0.346
642715,"Adames, Willy",365,0.319,0.346
606192,"Hernández, Teoscar",350,0.337,0.346
457705,"McCutchen, Andrew",302,0.32,0.345
668731,"Baddoo, Akil",54,0.247,0.345
608701,"Refsnyder, Rob",171,0.378,0.345
666139,"Lowe, Josh",123,0.306,0.345
656976,"Smith, Pavin",61,0.35,0.344
687401,"Ortiz, Joey",251,0.365,0.344
656305,"Chapman, Matt",353,0.321,0.344
624413,"Alonso, Pete",354,0.346,0.344
641933,"O'Neill, Tyler",244,0.367,0.344
682617,"Luciano, Marco",27,0.424,0.343
663853,"Gonzalez, Romy",62,0.324,0.342
658668,"Olivares, Edward",187,0.29,0.342
673548,"Suzuki, Seiya",258,0.338,0.342
682177,"Schneemann, Daniel",69,0.357,0.342
641343,"Bauers, Jake",197,0.318,0.341
621466,"Stewart, DJ",156,0.306,0.341
650333,"Arraez, Luis",375,0.324,0.341
660821,"Sánchez, Jesús",254,0.285,0.341
661388,"Contreras, William",364,0.343,0.34
657757,"Sheets, Gavin",281,0.323,0.34
666018,"Aranda, Jonathan",52,0.273,0.339
680977,"Donovan, Brendan",339,0.326,0.339
668832,"McCann, Kyle",95,0.355,0.338
668715,"Steer, Spencer",342,0.327,0.338
682829,"De La Cruz, Elly",359,0.35,0.338
641432,"Calhoun, Willie",167,0.321,0.338
669304,"Miranda, Jose F",241,0.353,0.337
607208,"Turner, Trea",205,0.364,0.337
664023,"Happ, Ian",330,0.336,0.337
518595,"d'Arnaud, Travis",182,0.317,0.336
571970,"Muncy, Max",167,0.336,0.335
650490,"Díaz, Yandy",367,0.314,0.335
665833,"Cruz, Oneil",303,0.308,0.335
664040,"Lowe, Brandon",138,0.326,0.335
578428,"Iglesias, Jose",43,0.405,0.335
650907,"Pinto, René",49,0.31,0.335
624424,"Conforto, Michael",232,0.311,0.334
663886,"Stephenson, Tyler",230,0.312,0.334
663698,"Bart, Joey",73,0.358,0.334
543807,"Springer, George",319,0.291,0.334
673237,"Diaz, Yainer",290,0.313,0.334
622534,"Margot, Manuel",183,0.283,0.334
650489,"Castro, Willi",333,0.353,0.334
676694,"Meyers, Jake",242,0.334,0.333
669224,"Wells, Austin",163,0.289,0.333
668709,"Bleday, JJ",344,0.33,0.333
608385,"Winker, Jesse",311,0.344,0.333
592663,"Realmuto, J.T.",223,0.313,0.332
650559,"De La Cruz, Bryan",356,0.308,0.332
545341,"Grichuk, Randal",140,0.337,0.332
608348,"Kelly, Carson",155,0.315,0.332
467793,"Santana, Carlos",303,0.334,0.331
669127,"Langeliers, Shea",269,0.291,0.331
676475,"Burleson, Alec",281,0.331,0.331
678246,"Vargas, Miguel",39,0.388,0.331
643565,"Tauchman, Mike",256,0.331,0.33
663728,"Raleigh, Cal",305,0.294,0.33
621566,"Olson, Matt",344,0.324,0.33
607732,"Stallings, Jacob",143,0.348,0.33
502671,"Goldschmidt, Paul",349,0.289,0.33
672284,"Kelenic, Jarred",241,0.336,0.33
641487,"Crawford, J.P.",268,0.3,0.33
666165,"Sabol, Blake",38,0.352,0.33
677594,"Rodríguez, Julio",360,0.278,0.329
669911,"Toglia, Michael",138,0.288,0.328
657041,"Thomas, Lane",238,0.311,0.328
680777,"Jeffers, Ryan",264,0.339,0.328
671277,"García Jr., Luis",277,0.298,0.328
665120,"Walsh, Jared",60,0.289,0.328
683737,"Busch, Michael",281,0.348,0.328
643265,"Cooper, Garrett",116,0.253,0.327
657077,"Verdugo, Alex",342,0.301,0.327
608070,"Ramírez, José",346,0.373,0.327
664983,"McCarthy, Jake",219,0.332,0.326
596142,"Sánchez, Gary",164,0.304,0.326
681082,"Stott, Bryson",304,0.308,0.326
645302,"Robles, Victor",55,0.269,0.325
673357,"Robert Jr., Luis",129,0.321,0.325
669208,"Bliss, Ryan",62,0.31,0.325
672386,"Kirk, Alejandro",152,0.264,0.324
514888,"Altuve, Jose",365,0.356,0.324
673490,"Kim, Ha-Seong",341,0.317,0.324
642350,"Siri, Jose",253,0.306,0.324
808982,"Lee, Jung Hoo",158,0.284,0.324
623993,"Santander, Anthony",334,0.341,0.324
680700,"Palacios, Richie",235,0.301,0.324
621311,"Dahl, David",52,0.325,0.324
543760,"Semien, Marcus",374,0.299,0.324
607680,"Pillar, Kevin",162,0.371,0.323
660162,"Moncada, Yoán",44,0.34,0.323
656555,"Hoskins, Rhys",252,0.321,0.323
672820,"Sosa, Lenyn",138,0.258,0.323
624585,"Soler, Jorge",297,0.31,0.323
596103,"Slater, Austin",104,0.286,0.323
621020,"Swanson, Dansby",287,0.289,0.323
665839,"Valdez, Enmanuel",170,0.286,0.322
657136,"Wong, Connor",231,0.373,0.322
693304,"Gonzales, Nick",178,0.322,0.322
672640,"Lopez, Otto",175,0.274,0.322
677800,"Abreu, Wilyer",214,0.349,0.322
672761,"Pérez, Wenceel",248,0.312,0.322
456781,"Solano, Donovan",146,0.326,0.321
686823,"Brennan, Will",226,0.315,0.321
664034,"France, Ty",285,0.31,0.321
687263,"Neto, Zach",300,0.319,0.32
683734,"Vaughn, Andrew",325,0.303,0.32
686527,"Canzone, Dominic",137,0.307,0.32
624641,"Sosa, Edmundo",167,0.345,0.32
592518,"Machado, Manny",330,0.311,0.32
669720,"Hays, Austin",136,0.311,0.319
669222,"Senzel, Nick",223,0.302,0.319
650391,"Jiménez, Eloy",173,0.294,0.319
621439,"Buxton, Byron",233,0.33,0.319
681624,"Pages, Andy",266,0.314,0.319
