player_id,player_name,pa,woba,xwoba
120074,"Ortiz, David",304,0.45,0.446
572761,"Carpenter, Matt",330,0.418,0.432
514888,"Altuve, Jose",362,0.421,0.424
408234,"Cabrera, Miguel",344,0.379,0.422
545361,"Trout, Mike",344,0.417,0.421
430001,"Weeks Jr., Rickie",109,0.322,0.419
518626,"Donaldson, Josh",354,0.41,0.411
425783,"Choo, Shin-Soo",98,0.376,0.411
502143,"Valencia, Danny",241,0.383,0.409
593871,"Polanco, Jorge",32,0.343,0.407
592885,"Yelich, Christian",306,0.377,0.404
502110,"Martinez, J.D.",285,0.37,0.404
594824,"Garcia, Greg",66,0.428,0.4
592178,"Bryant, Kris",344,0.391,0.399
474832,"Belt, Brandon",324,0.392,0.396
502517,"Murphy, Daniel",320,0.41,0.395
434778,"Morales, Kendrys",290,0.327,0.393
523253,"Forsythe, Logan",215,0.375,0.39
608369,"Seager, Corey",343,0.377,0.39
429665,"Encarnación, Edwin",349,0.377,0.389
621043,"Correa, Carlos",333,0.363,0.389
518934,"LeMahieu, DJ",298,0.38,0.388
575929,"Contreras, Willson",47,0.434,0.388
516949,"Sánchez, Héctor",26,0.34,0.388
592206,"Castellanos, Nick",315,0.362,0.388
592518,"Machado, Manny",332,0.415,0.387
452254,"Pence, Hunter",208,0.369,0.386
458015,"Votto, Joey",328,0.356,0.385
456665,"Pearce, Steve",196,0.396,0.384
400121,"Martinez, Victor",296,0.377,0.383
571506,"Bour, Justin",236,0.367,0.382
519203,"Rizzo, Anthony",327,0.409,0.382
443558,"Cruz, Nelson",335,0.382,0.381
457759,"Turner, Justin",303,0.33,0.379
493316,"Cespedes, Yoenis",291,0.385,0.378
431151,"Wright, David",163,0.344,0.377
453568,"Blackmon, Charlie",292,0.376,0.377
547957,"Kim, Hyun Soo",141,0.4,0.377
467092,"Ramos, Wilson",257,0.4,0.377
518614,"Descalso, Daniel",62,0.432,0.376
600303,"La Stella, Tommy",90,0.371,0.376
446334,"Longoria, Evan",331,0.365,0.376
456714,"Butler, Billy",137,0.286,0.375
518692,"Freeman, Freddie",338,0.363,0.375
571875,"Lamb, Jake",295,0.399,0.373
571970,"Muncy, Max",41,0.302,0.372
592620,"Parker, Jarrett",93,0.368,0.372
502671,"Goldschmidt, Paul",355,0.398,0.372
450314,"Zobrist, Ben",324,0.38,0.372
547180,"Harper, Bryce",322,0.371,0.371
444432,"Trumbo, Mark",335,0.375,0.371
424325,"Ross, David",129,0.337,0.371
475100,"Van Slyke, Scott",46,0.255,0.37
408045,"Mauer, Joe",323,0.32,0.37
493596,"Beckham, Gordon",110,0.361,0.369
607054,"Peterson, Jace",132,0.327,0.369
570256,"Polanco, Gregory",311,0.373,0.369
628356,"Kang, Jung Ho",163,0.367,0.369
543257,"Grossman, Robbie",159,0.385,0.369
467793,"Santana, Carlos",334,0.341,0.368
571976,"Myers, Wil",334,0.371,0.368
598265,"Bradley Jr., Jackie",305,0.395,0.367
457763,"Posey, Buster",298,0.344,0.367
519058,"Moustakas, Mike",113,0.339,0.367
429664,"Canó, Robinson",354,0.383,0.367
430832,"Bautista, José",286,0.352,0.366
407812,"Holliday, Matt",293,0.341,0.366
593934,"Sanó, Miguel",211,0.343,0.365
434567,"Soto, Geovany",67,0.352,0.365
501981,"Davis, Khris",285,0.336,0.365
446263,"Duda, Lucas",145,0.309,0.364
572122,"Seager, Kyle",336,0.355,0.364
461235,"Moss, Brandon",232,0.385,0.363
543807,"Springer, George",370,0.355,0.362
518618,"Dietrich, Derek",246,0.364,0.362
572039,"Piscotty, Stephen",317,0.362,0.36
594777,"Calhoun, Kole",336,0.349,0.36
605125,"Asche, Cody",90,0.346,0.359
474892,"Carter, Chris",311,0.338,0.359
448801,"Davis, Chris",332,0.362,0.359
542303,"Ozuna, Marcell",314,0.388,0.358
570615,"Moya, Steven",71,0.39,0.358
596115,"Story, Trevor",324,0.37,0.358
430945,"Jones, Adam",323,0.335,0.357
501896,"Freese, David",249,0.352,0.356
429711,"Gutierrez, Franklin",148,0.354,0.356
435622,"Desmond, Ian",341,0.379,0.356
150029,"Werth, Jayson",294,0.333,0.355
460075,"Braun, Ryan",274,0.394,0.355
475253,"Smoak, Justin",213,0.322,0.354
435263,"McCann, Brian",241,0.331,0.354
608577,"Mazara, Nomar",302,0.331,0.354
452234,"Smith, Seth",233,0.337,0.353
608701,"Refsnyder, Rob",69,0.326,0.353
570267,"Santana, Domingo",150,0.327,0.353
543302,"Herrmann, Chris",141,0.362,0.352
518960,"Lucroy, Jonathan",290,0.364,0.351
459964,"Joyce, Matt",138,0.423,0.351
451594,"Fowler, Dexter",284,0.381,0.35
502054,"Pham, Tommy",25,0.3,0.349
457803,"Bruce, Jay",305,0.369,0.349
594807,"Duvall, Adam",286,0.355,0.349
571980,"Naquin, Tyler",143,0.416,0.348
666560,"Park, ByungHo",244,0.294,0.347
543401,"Kipnis, Jason",332,0.334,0.346
453562,"Arrieta, Jake",39,0.373,0.346
571448,"Arenado, Nolan",341,0.396,0.346
593428,"Bogaerts, Xander",351,0.381,0.345
346874,"Uribe, Juan",212,0.284,0.345
502210,"Reddick, Josh",175,0.351,0.345
630111,"Tomás, Yasmany",273,0.335,0.344
624585,"Soler, Jorge",152,0.308,0.344
471865,"González, Carlos",320,0.402,0.344
