player_id,player_name,pa,woba,xwoba
660670,"Acuña Jr., Ronald",362,0.43,0.464
592450,"Judge, Aaron",245,0.405,0.459
670541,"Alvarez, Yordan",254,0.422,0.456
605141,"Betts, Mookie",334,0.446,0.424
660271,"Ohtani, Shohei",230,0.423,0.42
665742,"Soto, Juan",349,0.394,0.418
547180,"Harper, Bryce",329,0.416,0.418
575929,"Contreras, Willson",201,0.448,0.412
542303,"Ozuna, Marcell",331,0.407,0.407
518692,"Freeman, Freddie",358,0.424,0.405
621566,"Olson, Matt",354,0.44,0.404
665839,"Valdez, Enmanuel",48,0.396,0.402
677551,"Franco, Wander",146,0.357,0.395
671213,"Casas, Triston",234,0.419,0.394
663656,"Tucker, Kyle",338,0.395,0.394
608369,"Seager, Corey",308,0.414,0.393
668904,"Lewis, Royce",142,0.412,0.393
596146,"Kepler, Max",294,0.383,0.387
677951,"Witt Jr., Bobby",343,0.386,0.383
621493,"Ward, Taylor",85,0.438,0.383
673548,"Suzuki, Seiya",320,0.389,0.381
646240,"Devers, Rafael",316,0.385,0.381
668939,"Rutschman, Adley",342,0.357,0.38
641598,"Garver, Mitch",257,0.393,0.38
656448,"Garrett, Stone",116,0.372,0.379
682985,"Greene, Riley",192,0.337,0.379
650402,"Torres, Gleyber",341,0.369,0.377
663586,"Riley, Austin",356,0.386,0.377
624585,"Soler, Jorge",249,0.353,0.376
664059,"Haggerty, Sam",60,0.38,0.374
656248,"Bouchard, Sean",43,0.432,0.374
669394,"Burger, Jake",308,0.366,0.372
650490,"Díaz, Yandy",290,0.41,0.372
592518,"Machado, Manny",318,0.371,0.372
666397,"Julien, Edouard",273,0.381,0.371
571970,"Muncy, Max",312,0.353,0.37
676369,"Velázquez, Nelson",147,0.365,0.369
671739,"Harris II, Michael",318,0.361,0.369
663457,"Nootbaar, Lars",290,0.362,0.369
669357,"Gorman, Nolan",188,0.361,0.369
669224,"Wells, Austin",75,0.309,0.369
656941,"Schwarber, Kyle",366,0.37,0.368
572138,"Singleton, Jon",73,0.281,0.367
474832,"Belt, Brandon",198,0.397,0.367
596847,"Choi, Ji Man",85,0.295,0.366
666969,"García, Adolis",280,0.352,0.365
664040,"Lowe, Brandon",235,0.36,0.364
663624,"Mountcastle, Ryan",209,0.387,0.364
608596,"Murphy, Tom",65,0.404,0.364
670242,"Wallner, Matt",229,0.366,0.363
669087,"Huff, Sam",31,0.388,0.363
691176,"Domínguez, Jasson",33,0.403,0.363
669134,"Campusano, Luis",152,0.378,0.362
