player_id,player_name,pa,woba,xwoba
545361,"Trout, Mike",361,0.43,0.473
641355,"Bellinger, Cody",351,0.453,0.468
543685,"Rendon, Anthony",299,0.416,0.447
592885,"Yelich, Christian",341,0.446,0.445
608336,"Gallo, Joey",238,0.443,0.444
592450,"Judge, Aaron",120,0.395,0.437
435062,"Kendrick, Howie",222,0.39,0.431
543807,"Springer, George",243,0.408,0.421
670541,"Alvarez, Yordan",69,0.455,0.419
502110,"Martinez, J.D.",335,0.38,0.419
443558,"Cruz, Nelson",247,0.388,0.418
642082,"Sisco, Chance",54,0.421,0.413
596142,"Sánchez, Gary",264,0.372,0.409
621566,"Olson, Matt",216,0.36,0.409
518692,"Freeman, Freddie",381,0.408,0.407
660670,"Acuña Jr., Ronald",386,0.374,0.406
457759,"Turner, Justin",316,0.36,0.405
475253,"Smoak, Justin",274,0.344,0.403
624413,"Alonso, Pete",355,0.407,0.399
591741,"Osuna, José",50,0.421,0.397
605137,"Bell, Josh",356,0.402,0.395
621043,"Correa, Carlos",214,0.375,0.394
488771,"Castro, Jason",145,0.33,0.393
467793,"Santana, Carlos",353,0.393,0.392
519203,"Rizzo, Anthony",348,0.378,0.389
501896,"Freese, David",140,0.414,0.389
605141,"Betts, Mookie",388,0.354,0.389
607732,"Stallings, Jacob",48,0.352,0.388
665742,"Soto, Juan",316,0.392,0.387
614177,"Reyes, Franmil",279,0.348,0.386
474568,"Mercer, Jordy",70,0.25,0.385
452254,"Pence, Hunter",215,0.392,0.385
572228,"Voit, Luke",349,0.381,0.383
519048,"Moreland, Mitch",174,0.351,0.383
542303,"Ozuna, Marcell",326,0.35,0.382
645801,"Ford, Mike",37,0.304,0.382
571970,"Muncy, Max",334,0.381,0.382
457708,"Upton, Justin",49,0.356,0.381
502054,"Pham, Tommy",349,0.363,0.38
519058,"Moustakas, Mike",328,0.379,0.38
429665,"Encarnación, Edwin",339,0.355,0.379
596129,"Vogelbach, Daniel",317,0.376,0.378
624424,"Conforto, Michael",327,0.354,0.377
592178,"Bryant, Kris",352,0.392,0.377
547180,"Harper, Bryce",367,0.352,0.377
570267,"Santana, Domingo",375,0.355,0.377
656305,"Chapman, Matt",366,0.377,0.376
621020,"Swanson, Dansby",362,0.339,0.376
543068,"Cron, C.J.",316,0.345,0.375
660271,"Ohtani, Shohei",194,0.374,0.374
663993,"Lowe, Nathaniel",42,0.273,0.374
518934,"LeMahieu, DJ",343,0.388,0.373
643265,"Cooper, Garrett",183,0.369,0.373
500874,"Martínez, José A.",240,0.32,0.373
593428,"Bogaerts, Xander",365,0.387,0.373
650333,"Arraez, Luis",67,0.433,0.373
646240,"Devers, Rafael",348,0.373,0.373
474832,"Belt, Brandon",307,0.336,0.372
527049,"Puello, César",74,0.401,0.372
425783,"Choo, Shin-Soo",344,0.364,0.371
650490,"Díaz, Yandy",268,0.355,0.37
453568,"Blackmon, Charlie",321,0.423,0.37
518626,"Donaldson, Josh",338,0.354,0.37
518735,"Grandal, Yasmani",314,0.376,0.369
605204,"Davis, J.D.",213,0.337,0.369
608324,"Bregman, Alex",371,0.385,0.368
668804,"Reynolds, Bryan",223,0.407,0.368
488671,"Avila, Alex",82,0.386,0.368
663586,"Riley, Austin",178,0.371,0.368
641820,"Mancini, Trey",336,0.372,0.367
543543,"Miller, Brad",60,0.391,0.367
641531,"Dozier, Hunter",256,0.389,0.367
666971,"Gurriel Jr., Lourdes",186,0.403,0.366
543105,"Dickerson, Alex",55,0.357,0.366
606466,"Marte, Ketel",361,0.381,0.366
640457,"Meadows, Austin",284,0.366,0.365
596019,"Lindor, Francisco",289,0.349,0.365
434778,"Morales, Kendrys",201,0.264,0.365
624415,"Biggio, Cavan",123,0.347,0.365
547989,"Abreu, José",346,0.335,0.364
518618,"Dietrich, Derek",219,0.378,0.363
641432,"Calhoun, Willie",70,0.386,0.363
660162,"Moncada, Yoán",312,0.368,0.363
459964,"Joyce, Matt",87,0.368,0.362
600303,"La Stella, Tommy",309,0.361,0.361
605196,"Cron, Kevin",52,0.329,0.361
435522,"Walker, Neil",185,0.339,0.361
600474,"Severino, Pedro",180,0.351,0.361
457803,"Bruce, Jay",265,0.342,0.361
571431,"Adams, Matt",165,0.324,0.359
595453,"Wallach, Chad",54,0.309,0.359
596146,"Kepler, Max",334,0.367,0.358
607345,"Smith, Kevan",93,0.367,0.358
575929,"Contreras, Willson",279,0.387,0.358
643446,"McNeil, Jeff",296,0.391,0.358
656941,"Schwarber, Kyle",325,0.327,0.358
593871,"Polanco, Jorge",366,0.374,0.357
645277,"Albies, Ozzie",365,0.338,0.357
572233,"Walker, Christian",320,0.335,0.357
467055,"Sandoval, Pablo",182,0.357,0.357
641598,"Garver, Mitch",160,0.399,0.356
592518,"Machado, Manny",349,0.361,0.356
664068,"Kingery, Scott",190,0.392,0.356
455104,"Iannetta, Chris",115,0.341,0.355
435622,"Desmond, Ian",270,0.351,0.355
642086,"Smith, Dominic",141,0.42,0.355
501303,"Adrianza, Ehire",134,0.342,0.355
621311,"Dahl, David",310,0.377,0.355
665489,"Guerrero Jr., Vladimir",226,0.317,0.354
650402,"Torres, Gleyber",319,0.376,0.354
570482,"Urshela, Gio",230,0.342,0.354
624585,"Soler, Jorge",346,0.331,0.354
457705,"McCutchen, Andrew",262,0.358,0.354
519317,"Stanton, Giancarlo",38,0.37,0.352
547379,"Pérez, Roberto",219,0.339,0.352
669374,"Hiura, Keston",80,0.341,0.352
455976,"Markakis, Nick",342,0.332,0.352
541645,"García, Avisaíl",311,0.33,0.351
608577,"Mazara, Nomar",318,0.321,0.351
543510,"McCann, James",229,0.374,0.351
605170,"Caratini, Victor",86,0.356,0.351
592696,"Rosario, Eddie",324,0.346,0.35
488726,"Brantley, Michael",347,0.363,0.349
592663,"Realmuto, J.T.",310,0.316,0.349
641487,"Crawford, J.P.",142,0.371,0.349
592192,"Canha, Mark",181,0.372,0.349
657557,"DeJong, Paul",351,0.34,0.349
430945,"Jones, Adam",325,0.32,0.349
405395,"Pujols, Albert",280,0.308,0.349
571448,"Arenado, Nolan",362,0.393,0.348
