player_id,player_name,pa,woba,xwoba
605141,"Betts, Mookie",290,0.459,0.461
456665,"Pearce, Steve",90,0.378,0.453
545361,"Trout, Mike",372,0.454,0.45
502110,"Martinez, J.D.",344,0.431,0.434
571970,"Muncy, Max",217,0.42,0.434
443558,"Cruz, Nelson",292,0.39,0.415
458015,"Votto, Joey",359,0.385,0.413
553993,"Suárez, Eugenio",289,0.401,0.405
592450,"Judge, Aaron",351,0.397,0.402
572041,"Pollock, AJ",166,0.401,0.402
543685,"Rendon, Anthony",264,0.372,0.399
547180,"Harper, Bryce",352,0.356,0.397
474832,"Belt, Brandon",284,0.38,0.396
608070,"Ramírez, José",357,0.416,0.396
500874,"Martínez, José A.",315,0.372,0.396
572761,"Carpenter, Matt",322,0.369,0.395
452095,"Flowers, Tyler",131,0.35,0.394
518692,"Freeman, Freddie",365,0.398,0.389
502671,"Goldschmidt, Paul",356,0.379,0.389
519048,"Moreland, Mitch",246,0.378,0.386
608324,"Bregman, Alex",371,0.384,0.385
596019,"Lindor, Francisco",375,0.385,0.384
429664,"Canó, Robinson",169,0.357,0.382
592885,"Yelich, Christian",297,0.36,0.382
592200,"Casali, Curt",32,0.453,0.381
501981,"Davis, Khris",321,0.345,0.38
465041,"Cervelli, Francisco",218,0.377,0.379
519346,"Thames, Eric",136,0.37,0.378
542583,"Aguilar, Jesús",250,0.412,0.378
571745,"Haniger, Mitch",355,0.364,0.378
665742,"Soto, Juan",143,0.435,0.377
621566,"Olson, Matt",343,0.336,0.376
608369,"Seager, Corey",115,0.324,0.376
592518,"Machado, Manny",354,0.386,0.375
650402,"Torres, Gleyber",229,0.372,0.374
408234,"Cabrera, Miguel",157,0.36,0.373
571976,"Myers, Wil",75,0.312,0.372
571431,"Adams, Matt",171,0.392,0.372
425783,"Choo, Shin-Soo",369,0.382,0.371
514888,"Altuve, Jose",373,0.385,0.37
467793,"Santana, Carlos",347,0.343,0.37
455976,"Markakis, Nick",361,0.373,0.37
543305,"Hicks, Aaron",262,0.341,0.37
592663,"Realmuto, J.T.",253,0.386,0.37
592206,"Castellanos, Nick",351,0.37,0.37
547982,"Martin, Leonys",303,0.329,0.369
408045,"Mauer, Joe",220,0.326,0.369
502143,"Valencia, Danny",204,0.338,0.369
606192,"Hernández, Teoscar",282,0.347,0.368
660271,"Ohtani, Shohei",129,0.385,0.368
