player_id,player_name,pa,woba,xwoba
500874,"Martínez, José A.",187,0.406,0.45
592450,"Judge, Aaron",344,0.395,0.441
443558,"Cruz, Nelson",327,0.404,0.441
519317,"Stanton, Giancarlo",365,0.446,0.431
502110,"Martinez, J.D.",311,0.441,0.421
608336,"Gallo, Joey",253,0.388,0.419
545358,"Stassi, Max",31,0.33,0.415
518626,"Donaldson, Josh",334,0.409,0.412
621566,"Olson, Matt",168,0.43,0.408
545361,"Trout, Mike",301,0.412,0.408
575929,"Contreras, Willson",181,0.418,0.405
458015,"Votto, Joey",363,0.427,0.405
519203,"Rizzo, Anthony",337,0.387,0.403
429665,"Encarnación, Edwin",341,0.379,0.402
453568,"Blackmon, Charlie",359,0.435,0.4
656555,"Hoskins, Rhys",212,0.417,0.398
592178,"Bryant, Kris",336,0.411,0.396
547180,"Harper, Bryce",164,0.424,0.395
502054,"Pham, Tommy",329,0.416,0.386
571448,"Arenado, Nolan",326,0.422,0.385
624424,"Conforto, Michael",171,0.384,0.383
502226,"Gentry, Craig",59,0.366,0.38
461235,"Moss, Brandon",219,0.329,0.38
624577,"Puig, Yasiel",270,0.368,0.38
501981,"Davis, Khris",320,0.366,0.377
514888,"Altuve, Jose",317,0.418,0.375
621043,"Correa, Carlos",150,0.41,0.375
605131,"Barnes, Austin",149,0.378,0.375
518692,"Freeman, Freddie",349,0.371,0.374
596142,"Sánchez, Gary",316,0.357,0.374
592206,"Castellanos, Nick",343,0.37,0.373
502671,"Goldschmidt, Paul",315,0.376,0.371
608700,"Plawecki, Kevin",90,0.378,0.37
449181,"Orlando, Paulo",40,0.319,0.37
457759,"Turner, Justin",302,0.365,0.369
592885,"Yelich, Christian",366,0.37,0.369
518466,"Blash, Jabari",157,0.313,0.368
570267,"Santana, Domingo",301,0.39,0.368
572041,"Pollock, AJ",303,0.341,0.368
408045,"Mauer, Joe",314,0.366,0.367
592696,"Rosario, Eddie",332,0.365,0.367
596019,"Lindor, Francisco",380,0.374,0.367
592518,"Machado, Manny",365,0.351,0.366
467793,"Santana, Carlos",321,0.395,0.366
476704,"Lowrie, Jed",326,0.336,0.365
502517,"Murphy, Daniel",269,0.371,0.364
572669,"Adams, Lane",99,0.361,0.363
571437,"Altherr, Aaron",142,0.349,0.363
134181,"Beltré, Adrian",274,0.395,0.362
543807,"Springer, George",289,0.351,0.361
608385,"Winker, Jesse",126,0.391,0.361
541645,"García, Avisaíl",252,0.382,0.361
425783,"Choo, Shin-Soo",325,0.328,0.361
543685,"Rendon, Anthony",296,0.389,0.359
459964,"Joyce, Matt",280,0.361,0.359
592122,"Austin, Tyler",31,0.324,0.358
457708,"Upton, Justin",330,0.394,0.358
474832,"Belt, Brandon",111,0.379,0.358
475253,"Smoak, Justin",342,0.349,0.357
547989,"Abreu, José",334,0.395,0.357
435559,"Suzuki, Kurt",174,0.418,0.356
475582,"Zimmerman, Ryan",279,0.355,0.355
456715,"Cain, Lorenzo",325,0.347,0.355
600303,"La Stella, Tommy",93,0.385,0.353
656941,"Schwarber, Kyle",225,0.377,0.353
444379,"Jaso, John",124,0.289,0.353
641355,"Bellinger, Cody",287,0.364,0.353
456078,"Castillo, Welington",180,0.371,0.353
553993,"Suárez, Eugenio",319,0.362,0.353
621035,"Taylor, Chris",324,0.362,0.352
452095,"Flowers, Tyler",166,0.319,0.352
608369,"Seager, Corey",296,0.346,0.352
571506,"Bour, Justin",168,0.366,0.352
650490,"Díaz, Yandy",108,0.36,0.351
452234,"Smith, Seth",160,0.337,0.351
572821,"Dozier, Brian",364,0.394,0.35
519048,"Moreland, Mitch",273,0.305,0.35
608070,"Ramírez, José",323,0.403,0.35
546991,"Almora Jr., Albert",146,0.359,0.349
519184,"Revere, Ben",156,0.333,0.349
457705,"McCutchen, Andrew",325,0.353,0.348
607043,"Nimmo, Brandon",204,0.344,0.348
537953,"Nava, Daniel",78,0.375,0.348
543068,"Cron, C.J.",243,0.351,0.348
606466,"Marte, Ketel",250,0.32,0.348
518618,"Dietrich, Derek",250,0.345,0.348
572761,"Carpenter, Matt",298,0.367,0.348
489149,"Morrison, Logan",285,0.35,0.348
452252,"Lind, Adam",181,0.342,0.347
466320,"Cabrera, Melky",332,0.325,0.346
543333,"Hosmer, Eric",345,0.395,0.346
518934,"LeMahieu, DJ",333,0.358,0.346
592626,"Pederson, Joc",131,0.285,0.345
607208,"Turner, Trea",132,0.38,0.345
542303,"Ozuna, Marcell",351,0.386,0.345
425877,"Molina, Yadier",272,0.328,0.345
543305,"Hicks, Aaron",119,0.311,0.344
493329,"Gurriel, Yuli",287,0.373,0.344
493316,"Cespedes, Yoenis",179,0.354,0.344
608365,"Russell, Addison",125,0.324,0.344
472528,"Valbuena, Luis",232,0.343,0.344
434158,"Granderson, Curtis",238,0.32,0.343
542583,"Aguilar, Jesús",146,0.323,0.343
664023,"Happ, Ian",244,0.349,0.342
451594,"Fowler, Dexter",214,0.376,0.342
643603,"White, Tyler",67,0.356,0.342
425772,"Mathis, Jeff",76,0.327,0.342
434778,"Morales, Kendrys",301,0.313,0.342
594828,"Gattis, Evan",133,0.325,0.341
488726,"Brantley, Michael",135,0.324,0.341
501896,"Freese, David",272,0.329,0.341
605141,"Betts, Mookie",358,0.322,0.34
657557,"DeJong, Paul",340,0.369,0.34
453943,"Frazier, Todd",287,0.341,0.339
434670,"Ramirez, Hanley",285,0.306,0.339
