pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2024-09-14,87.1,-2.21,6.22,"Duran, Jarren",680776,543037,field_out,hit_into_play,,,,,9.0,Jarren Duran pops out to third baseman Jazz Chisholm Jr.,R,L,R,NYY,BOS,X,5.0,popup,1,1,2024,0.44,0.33,0.3399389128292356,2.0667936233646578,,,,0,1,Top,104.3,167.97,,,,,5.185055302425931,-126.84048767679016,-4.514049781981871,3.780069314345494,23.405229076765348,-27.881311698261573,3.6,1.72,100.0,83.3,69.0,86.6,2549.0,5.7,745689,669224,519203,650402,665862,683011,657077,691176,665742,54.77,0.011,0.013,0.0,1.0,0.0,0.0,3.0,1,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,105.0,0.021,-0.243,,,,0.018,0.243,88.0,0,0,0.501,0.499,33,27,34,28,1,0,6.0,1.0,6.0,1.0,2.64,-0.44,0.44,41.6,,,,,
FF,2024-09-14,94.3,-2.16,6.27,"Duran, Jarren",680776,543037,,called_strike,,,,,5.0,,R,L,R,NYY,BOS,S,,,1,0,2024,-0.35,1.62,-0.2160025228427428,2.1956822508188516,,,,0,1,Top,,,,,,,5.799824039482396,-136.93665371697406,-8.425518812329182,-5.660492748581633,31.44206543465365,-10.063151140477954,3.1973550787298,1.42242045073473,,,,93.8,2315.0,6.2,745689,669224,519203,650402,665862,683011,657077,691176,665742,54.3,,,,,,,,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,203.0,0.005,-0.049,,,,,0.049,,0,0,0.496,0.504,33,27,34,28,1,0,6.0,1.0,6.0,1.0,0.96,0.35,-0.35,43.9,,,,,
FF,2024-09-14,93.4,-2.22,6.38,"Duran, Jarren",680776,543037,,ball,,,,,11.0,,R,L,R,NYY,BOS,B,,,0,0,2024,-0.46,1.5,-0.8861196553981057,3.4559315676283995,,,,0,1,Top,,,,,,,4.415911020308118,-135.97321392475203,-5.050745991708061,-6.668516763661451,30.61878106414515,-12.702714981120076,3.55062305946264,1.7537789461342,,,,93.0,2300.0,6.1,745689,669224,519203,650402,665862,683011,657077,691176,665742,54.44,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,205.0,-0.004,0.038,,,,,-0.038,,0,0,0.5,0.5,33,27,34,28,1,0,6.0,1.0,6.0,1.0,1.12,0.46,-0.46,44.6,,,,,
FC,2024-09-13,91.0,-1.48,5.65,"Duran, Jarren",680776,657376,single,hit_into_play,,,,,4.0,Jarren Duran singles on a ground ball to right fielder Juan Soto.,R,L,R,NYY,BOS,X,9.0,ground_ball,0,2,2024,0.25,0.39,-0.4979714701692949,2.6747830897056857,,,,0,6,Top,153.87,153.89,,,,,1.909069584231731,-132.54177237797623,-2.399586727693501,2.5594189542963393,27.988633390228635,-27.300402549722055,3.6,1.71,7.0,101.3,-21.0,90.6,2663.0,6.0,745696,669224,519203,650402,665862,683011,657077,592450,665742,54.53,0.213,0.193,0.9,1.0,1.0,0.0,2.0,39,4,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,197.0,-0.067,0.539,74.4,8.3,,0.217,-0.539,101.3,0,0,0.514,0.486,28,27,28,28,3,2,6.0,1.0,6.0,1.0,2.36,-0.25,0.25,33.3,8.723159777637465,-11.563683491317052,18.940573963209545,43.648403437232446,35.57668484131068
KC,2024-09-13,84.4,-1.28,5.97,"Duran, Jarren",680776,657376,,foul,,,,,7.0,,R,L,R,NYY,BOS,S,,,0,2,2024,1.64,-0.71,-0.8055459088470953,2.034575929525987,,,,0,6,Top,,,,,,,-2.137878765078146,-122.86544516947538,-1.2968768442110632,16.91476720536544,27.46452974840656,-39.2919106380789,3.6,1.71,193.0,83.8,19.0,83.5,3144.0,6.0,745696,669224,519203,650402,665862,683011,657077,592450,665742,54.54,,,,,,,,39,3,Knuckle Curve,0,0,0,0,0,0,0,0,Infield shade,Standard,49.0,0.0,0.0,71.1,7.1,,,0.0,88.0,0,0,0.514,0.486,28,27,28,28,3,2,6.0,1.0,6.0,1.0,3.95,-1.64,1.64,45.6,-6.853383600349421,25.614046443324856,29.39975178174999,46.63998825077033,14.353757896769794
SI,2024-09-13,94.3,-0.91,5.89,"Duran, Jarren",680776,657376,,called_strike,,,,,12.0,,R,L,R,NYY,BOS,S,,,0,1,2024,-0.63,0.68,0.8779911898628188,3.0415703397571514,,,,0,6,Top,,,,,,,6.020526287426675,-137.24914608761196,-3.2315868287040757,-9.236605223037614,28.780853422851383,-23.098407457009497,3.5917376208087,1.81745823346206,,,,94.1,2568.0,6.1,745696,669224,519203,650402,665862,683011,657077,592450,665742,54.45,,,,,,,,39,2,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,216.0,0.009,-0.054,,,,,0.054,,0,0,0.505,0.495,28,27,28,28,3,2,6.0,1.0,6.0,1.0,1.87,0.63,-0.63,45.1,,,,,
FC,2024-09-13,92.5,-1.61,5.71,"Duran, Jarren",680776,657376,,foul,,,,,5.0,,R,L,R,NYY,BOS,S,,,0,0,2024,0.17,0.59,-0.0319215402431787,2.8450553830479137,,,,0,6,Top,,,,,,,3.688599487521632,-134.81022919513202,-2.8290488120471284,1.2492351157676198,28.18994941089672,-24.535937170782944,3.6,1.71,182.0,68.4,48.0,93.0,2811.0,6.4,745696,669224,519203,650402,665862,683011,657077,592450,665742,54.08,,,,,,,,39,1,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,190.0,0.005,-0.037,78.7,7.5,,,0.037,88.0,0,0,0.5,0.5,28,27,28,28,3,2,6.0,1.0,6.0,1.0,2.05,-0.17,0.17,37.9,-0.4134410258737532,5.716312980579109,27.522663306148477,37.66740395296911,25.806381671846363
FC,2024-09-13,94.7,-1.52,5.69,"Duran, Jarren",680776,657376,strikeout,foul_tip,,,,,1.0,Jarren Duran strikes out on a foul tip.,R,L,R,NYY,BOS,S,2.0,,1,2,2024,0.1,0.61,-0.4827033095770756,3.279311463149341,,,,2,3,Top,,,,,,,2.501034171948796,-138.0369939771603,-2.0315615948887795,0.7263283819115147,29.3891227679638,-24.13658955928707,3.61,1.71,,,,95.2,2652.0,6.4,745696,669224,519203,650402,665862,683011,657077,592450,665742,54.14,,0.0,0.0,1.0,0.0,0.0,,20,4,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,202.0,0.008,-0.18,71.0,7.0,,,0.18,,0,0,0.547,0.4529999999999999,28,27,28,28,2,1,6.0,1.0,6.0,1.0,1.92,-0.1,0.1,32.2,-5.317159479424496,23.903684517989404,23.130017750272913,44.223068481268015,11.977014508296802
FC,2024-09-13,94.4,-1.5,5.73,"Duran, Jarren",680776,657376,,ball,,,,,11.0,,R,L,R,NYY,BOS,B,,,0,2,2024,-0.07,1.09,-2.81144402265078,5.243744067601559,,,,2,3,Top,,,,,,,-3.21791330278635,-137.57997569975456,1.935332479810711,-0.2741979341703424,27.921261933566065,-18.8862064811658,3.61000132038509,1.75851208939947,,,,93.9,2644.0,5.7,745696,669224,519203,650402,665862,683011,657077,592450,665742,54.77,,,,,,,,20,3,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,201.0,-0.001,0.023,,,,,-0.023,,0,0,0.548,0.4519999999999999,28,27,28,28,2,1,6.0,1.0,6.0,1.0,1.45,0.07,-0.07,34.3,,,,,
SI,2024-09-13,94.6,-0.92,5.89,"Duran, Jarren",680776,657376,,called_strike,,,,,3.0,,R,L,R,NYY,BOS,S,,,0,1,2024,-0.97,0.4,0.4970882268050158,3.2923807461766073,,,,2,3,Top,,,,,,,5.817151872099224,-137.74482138392816,-2.01271069216942,-13.610871084342971,29.846221600080018,-26.817203495127337,3.61000127337018,1.67407045693872,,,,94.4,2491.0,6.1,745696,669224,519203,650402,665862,683011,657077,592450,665742,54.44,,,,,,,,20,2,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,208.0,0.003,-0.058,,,,,0.058,,0,0,0.545,0.4549999999999999,28,27,28,28,2,1,6.0,1.0,6.0,1.0,2.14,0.97,-0.97,40.5,,,,,
ST,2024-09-13,85.3,-1.86,5.46,"Duran, Jarren",680776,657376,,called_strike,,,,,8.0,,R,L,R,NYY,BOS,S,,,0,0,2024,1.39,0.36,-0.220319153543204,2.3268532392381696,,,,2,3,Top,,,,,,,1.0573162828553824,-124.32188437183402,-1.8236591911056084,14.222950425833467,24.16163446296208,-28.33541739586915,3.60999898575758,1.76811285721586,,,,85.5,3092.0,6.2,745696,669224,519203,650402,665862,683011,657077,592450,665742,54.26,,,,,,,,20,1,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,88.0,0.002,-0.041,,,,,0.041,,0,0,0.543,0.4569999999999999,28,27,28,28,2,1,6.0,1.0,6.0,1.0,2.76,-1.39,1.39,26.2,,,,,
FF,2024-09-13,91.0,-1.22,5.76,"Duran, Jarren",680776,643410,double,hit_into_play,,,,,8.0,Jarren Duran doubles (45) on a sharp line drive to center fielder Aaron Judge.,R,L,R,NYY,BOS,X,8.0,line_drive,0,0,2024,-0.3,1.12,0.2030570349280556,2.208459209723104,,,,2,7,Top,144.67,61.76,,,,,4.272027438781569,-132.51344618802537,-5.496544484032278,-4.4800346251319265,27.145897900398943,-17.95726567613412,3.6,1.71,343.0,107.3,14.0,92.0,1956.0,6.7,745696,669224,519203,650402,665862,683011,657077,592450,665742,53.75,0.75,0.796,1.25,1.0,1.0,1.0,5.0,53,1,4-Seam Fastball,0,4,4,0,4,0,4,0,Infield shade,Standard,209.0,-0.006,0.614,79.7,7.5,,1.12,-0.614,107.3,-4,4,0.068,0.932,33,27,33,28,1,3,3.0,1.0,8.0,1.0,1.62,0.3,-0.3,50.5,0.1071666408324588,2.575845004328791,36.41157223934087,35.49588022267914,30.25280645071509
KC,2024-09-13,84.5,-1.02,6.0,"Duran, Jarren",680776,657376,single,hit_into_play,,,,,7.0,Jarren Duran singles on a ground ball to second baseman Gleyber Torres.,R,L,R,NYY,BOS,X,4.0,ground_ball,0,2,2024,1.37,-1.03,-0.3626109213588957,1.83015739814288,,,,0,1,Top,137.51,161.17,,,,,-1.183873863056415,-123.1016866102498,-1.2808751480935303,14.102104148581107,25.95878648855455,-42.553851227793665,3.61,1.72,2.0,75.7,-45.0,83.7,3087.0,5.8,745696,669224,519203,650402,665862,683011,657077,592450,665742,54.68,0.171,0.157,0.9,1.0,1.0,0.0,2.0,1,3,Knuckle Curve,0,0,0,0,0,0,0,0,Infield shade,Standard,41.0,-0.045,0.539,65.2,7.9,,0.175,-0.539,88.0,0,0,0.509,0.491,28,27,28,28,1,0,6.0,1.0,6.0,1.0,4.23,-1.37,1.37,42.8,-7.585863589584752,3.6909252189356936,31.366779998859514,42.86776683461271,25.77178954130344
ST,2024-09-13,85.5,-2.02,5.36,"Duran, Jarren",680776,657376,,swinging_strike,,,,,14.0,,R,L,R,NYY,BOS,S,,,0,1,2024,0.88,0.1,1.132226080917611,1.1915926213731791,,,,0,1,Top,,,,,,,5.648115365696229,-124.36757093430614,-3.722179979968385,7.954940220021029,25.58737870499228,-30.60388396141409,3.61,1.72,,,,85.2,3049.0,6.2,745696,669224,519203,650402,665862,683011,657077,592450,665742,54.33,,,,,,,,1,2,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,85.0,0.006,-0.054,70.0,9.4,1.188368808,,0.054,,0,0,0.503,0.497,28,27,28,28,1,0,6.0,1.0,6.0,1.0,3.03,-0.88,0.88,28.1,13.190502990923363,-34.58520209364523,35.52122498000244,25.899971427044456,44.58084204675555
SI,2024-09-13,96.0,-0.89,5.91,"Duran, Jarren",680776,657376,,foul,,,,,9.0,,R,L,R,NYY,BOS,S,,,0,0,2024,-1.2,0.43,0.3774577142941329,1.9527580883581437,,,,0,1,Top,,,,,,,6.025574442437641,-139.59173136181496,-5.755015273590985,-17.032371072366992,33.76306160619502,-25.428632266479955,3.61000108292592,1.7200013673117,2.0,81.3,-41.0,95.0,2494.0,5.9,745696,669224,519203,650402,665862,683011,657077,592450,665742,54.56,,,,,,,,1,1,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,219.0,0.003,-0.037,75.8,7.9,,,0.037,88.0,0,0,0.5,0.5,28,27,28,28,1,0,6.0,1.0,6.0,1.0,2.06,1.2,-1.2,42.9,8.660771137576123,-2.620219990741687,30.54806263222447,33.85215561097907,29.81588603270812
FF,2024-09-12,93.9,0.61,5.79,"Duran, Jarren",680776,641482,field_out,hit_into_play,,,,,4.0,Jarren Duran flies out to left fielder Jasson Domínguez.,R,L,L,NYY,BOS,X,7.0,fly_ball,0,1,2024,0.37,1.51,-0.4843349802711045,2.413820248491456,,677800.0,,1,5,Top,63.22,74.7,,,,,-3.62749743559407,-136.4966288537128,-6.255090045572185,5.4461062025024685,32.856145491922035,-12.11393583556431,3.61,1.72,344.0,96.9,30.0,92.9,2143.0,6.0,745695,669224,519203,650402,665862,683011,691176,592450,665742,54.53,0.285,0.5333888888888889,0.0,1.0,0.0,0.0,5.0,37,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,160.0,0.041,-0.226,77.4,8.0,,1.042,0.226,96.9,0,0,0.48,0.52,29,27,30,28,3,2,5.0,1.0,6.0,1.0,1.1,0.37,0.37,55.3,3.3818438728499114,6.241976673705979,28.73721134178394,43.31857958718583,26.441355510733025
FF,2024-09-12,92.3,0.55,5.72,"Duran, Jarren",680776,641482,,called_strike,,,,,14.0,,R,L,L,NYY,BOS,S,,,0,0,2024,0.52,1.71,0.8457273260822766,1.9470397617117363,,677800.0,,1,5,Top,,,,,,,-0.3756184307198992,-134.30058815602754,-7.471417812733127,6.417937383546935,29.83172751303503,-10.030474599552536,3.64549782107625,1.74598929917571,,,,91.9,2150.0,6.1,745695,669224,519203,650402,665862,683011,691176,592450,665742,54.37,,,,,,,,37,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,154.0,0.007,-0.036,,,,,0.036,,0,0,0.473,0.527,29,27,30,28,3,2,5.0,1.0,6.0,1.0,0.97,0.52,0.52,58.5,,,,,
FF,2024-09-12,93.7,0.4,5.87,"Duran, Jarren",680776,641482,field_out,hit_into_play,,,,,5.0,Jarren Duran flies out to center fielder Aaron Judge.,R,L,L,NYY,BOS,X,8.0,fly_ball,1,2,2024,0.57,1.8,0.1899471685966756,2.6780739850353346,,,,1,3,Top,125.97,63.45,,,,,-1.785327412827323,-136.23595049338098,-6.350225658800081,7.520728019554953,32.89092836151143,-8.642196512872756,3.61,1.72,336.0,92.0,30.0,92.4,2351.0,5.8,745695,669224,519203,650402,665862,683011,691176,592450,665742,54.69,0.095,0.141,0.0,1.0,0.0,0.0,3.0,19,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shade,Standard,166.0,0.013,-0.182,78.2,7.3,,0.243,0.182,92.0,1,-1,0.644,0.356,29,27,30,28,2,1,5.0,1.0,6.0,1.0,0.82,0.57,0.57,57.3,0.3390655020072421,3.383243076992754,27.860479121850062,36.115801921876816,31.0236188835036
FF,2024-09-12,93.2,0.58,5.85,"Duran, Jarren",680776,641482,,foul,,,,,2.0,,R,L,L,NYY,BOS,S,,,1,1,2024,0.52,1.81,0.1967898642830159,3.3855050016606025,,,,1,3,Top,,,,,,,-2.1029197093136904,-135.6901752524175,-4.475846380424137,6.829285607795578,31.50359759155329,-9.131982016116968,3.61,1.72,185.0,75.9,17.0,92.2,2381.0,5.8,745695,669224,519203,650402,665862,683011,691176,592450,665742,54.72,,,,,,,,19,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,156.0,0.005,-0.061,75.1,6.7,,,0.061,88.0,1,-1,0.639,0.361,29,27,30,28,2,1,5.0,1.0,6.0,1.0,0.83,0.52,0.52,56.6,0.6759741011366978,12.591778349834344,20.792460211124546,36.603388928931174,24.388710072052287
FF,2024-09-12,92.6,0.55,5.85,"Duran, Jarren",680776,641482,,ball,,,,,12.0,,R,L,L,NYY,BOS,B,,,0,1,2024,0.46,1.75,1.1734312521392083,3.9232972482352064,,,,1,3,Top,,,,,,,0.5877135417550845,-134.84401261307667,-2.905642060559461,5.463841148346811,31.159051949773296,-10.45205927219352,3.54959065352002,1.64896544666393,,,,91.7,2370.0,5.8,745695,669224,519203,650402,665862,683011,691176,592450,665742,54.68,,,,,,,,19,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,162.0,-0.002,0.024,,,,,-0.024,,1,-1,0.641,0.359,29,27,30,28,2,1,5.0,1.0,6.0,1.0,0.92,0.46,0.46,57.9,,,,,
ST,2024-09-12,79.8,1.45,5.57,"Duran, Jarren",680776,641482,,foul,,,,,1.0,,R,L,L,NYY,BOS,S,,,0,0,2024,-1.32,0.38,-0.5607820135785766,3.184311849934817,,,,1,3,Top,,,,,,,-1.9232941246967288,-116.23606268954894,0.7683163279363487,-11.514494264614164,22.71566232385674,-29.09480300034556,3.61,1.72,190.0,77.4,60.0,78.9,2609.0,5.7,745695,669224,519203,650402,665862,683011,691176,592450,665742,54.82,,,,,,,,19,1,Sweeper,1,0,0,1,0,1,0,1,Standard,Standard,291.0,0.003,-0.037,70.6,6.9,,,0.037,88.0,1,-1,0.638,0.362,29,27,30,28,2,1,5.0,1.0,6.0,1.0,3.2,-1.32,-1.32,46.4,-4.737548981092315,16.74429718978999,22.209585956442066,46.36094571727125,23.62727435400654
ST,2024-09-12,84.4,-0.87,6.5,"Duran, Jarren",680776,605280,field_out,hit_into_play,,,,,1.0,Jarren Duran flies out to left fielder Jasson Domínguez.,R,L,R,NYY,BOS,X,7.0,fly_ball,0,2,2024,1.33,-0.96,-0.5913984321210242,3.4414392168528836,,608701.0,,2,10,Top,49.44,111.74,,,,,-1.9783981267793664,-122.83782367245192,1.216029998256794,13.7874784340244,27.50107197402802,-42.294074567245,3.61,1.72,287.0,90.5,40.0,83.0,2946.0,5.7,745695,669224,519203,650402,665862,683011,691176,592450,665742,54.83,0.011,0.021,0.0,1.0,0.0,0.0,3.0,74,3,Sweeper,1,1,1,1,1,1,1,1,Standard,Standard,34.0,0.126,-0.194,69.0,7.2,,0.037,0.194,90.5,0,0,0.679,0.3209999999999999,31,27,31,28,1,4,1.0,1.0,3.0,1.0,4.19,-1.33,1.33,46.1,10.395894670586085,10.19153209886927,21.658470479518584,44.38911651173834,21.7900958648758
ST,2024-09-12,79.0,1.37,5.54,"Duran, Jarren",680776,641482,strikeout,swinging_strike,,,,,1.0,Jarren Duran strikes out swinging.,R,L,L,NYY,BOS,S,2.0,,2,2,2024,-1.08,0.56,-0.5122596133275008,3.059995688077437,,,,0,1,Top,,,,,,,-2.0712456492436595,-115.13620870649572,0.3284540348894126,-9.217520360050154,21.719932969799594,-27.48503256330832,3.61,1.72,,,,78.1,2752.0,5.6,745695,669224,519203,650402,665862,683011,691176,592450,665742,54.91,,0.0,0.0,1.0,0.0,0.0,,1,6,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,285.0,0.019,-0.227,76.6,7.3,0.303836448,,0.227,,0,0,0.503,0.497,29,27,30,28,1,0,5.0,1.0,6.0,1.0,3.09,-1.08,-1.08,49.6,5.001258972317759,11.888106529308502,21.495809696728923,43.73689347513489,24.61715448886961
FF,2024-09-12,90.9,3.95,3.16,"Duran, Jarren",680776,657612,strikeout,swinging_strike,,,,,2.0,Jarren Duran strikes out swinging.,R,L,L,NYY,BOS,S,2.0,,1,2,2024,1.48,0.05,0.1725301398916665,3.626496769603384,,,,1,8,Top,,,,,,,-12.695642539876433,-131.61230626493895,7.112041813292357,19.829174078089203,27.460711922893207,-33.50200811135001,3.61,1.72,,,,91.4,2043.0,6.8,745695,669224,519203,650402,665862,683011,691176,592450,665742,53.68,,0.0,0.0,1.0,0.0,0.0,,59,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,87.0,0.025,-0.182,63.6,5.5,1.608385884,,0.182,,0,0,0.557,0.4429999999999999,34,27,34,28,1,3,1.0,1.0,2.0,1.0,2.73,1.48,1.48,-19.4,-17.0929990937815,52.97930432703494,27.05515272497754,39.05117836702569,-0.7240563210605835
ST,2024-09-12,85.0,-0.7,6.54,"Duran, Jarren",680776,605280,,swinging_strike,,,,,14.0,,R,L,R,NYY,BOS,S,,,0,1,2024,1.51,-0.85,0.3496501899288838,1.4767276797592137,,608701.0,,2,10,Top,,,,,,,-0.5593404348245216,-123.76099008110144,-3.7506102449189,15.540328067685907,27.72909167973101,-40.26316833186888,3.61,1.72,,,,83.9,2878.0,5.8,745695,669224,519203,650402,665862,683011,691176,592450,665742,54.72,,,,,,,,74,2,Sweeper,1,1,1,1,1,1,1,1,Standard,Standard,33.0,-0.016,-0.067,74.1,9.0,1.760289072,,0.067,,0,0,0.695,0.305,31,27,31,28,1,4,1.0,1.0,3.0,1.0,4.04,-1.51,1.51,45.2,16.286514517145303,-26.341234931833007,28.325052952061945,34.36398703856219,41.24907024959695
ST,2024-09-12,78.7,1.46,5.51,"Duran, Jarren",680776,641482,,ball,,,,,12.0,,R,L,L,NYY,BOS,B,,,1,2,2024,-1.22,0.44,1.0763270697689424,4.180598637925613,,,,0,1,Top,,,,,,,1.4145233387494351,-114.54440824803676,3.0374241701405156,-11.054200682155544,20.77136119231252,-29.06808438931719,3.5242129456653,1.54704137312149,,,,77.5,2681.0,5.4,745695,669224,519203,650402,665862,683011,691176,592450,665742,55.1,,,,,,,,1,5,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,300.0,-0.004,0.04,,,,,-0.04,,0,0,0.507,0.493,29,27,30,28,1,0,5.0,1.0,6.0,1.0,3.23,-1.22,-1.22,42.1,,,,,
SI,2024-09-12,86.6,4.17,2.8,"Duran, Jarren",680776,657612,,foul,,,,,14.0,,R,L,L,NYY,BOS,S,,,1,1,2024,1.12,-0.75,1.1065098690285124,2.567715127094521,,,,1,8,Top,,,,,,,-9.671366900483886,-125.53886845415003,7.319747412282689,13.727524301610591,24.825067525685032,-41.90416495235809,3.61,1.72,2.0,51.8,-53.0,87.3,1986.0,6.9,745695,669224,519203,650402,665862,683011,691176,592450,665742,53.58,,,,,,,,59,3,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,82.0,0.009,-0.061,72.3,6.6,,,0.061,88.0,0,0,0.548,0.4519999999999999,34,27,34,28,1,3,1.0,1.0,2.0,1.0,3.81,1.12,1.12,-26.1,0.9483304669921866,11.091752657848746,29.798097644282443,26.878297790646116,24.556387146829444
SI,2024-09-12,88.3,4.11,2.79,"Duran, Jarren",680776,657612,,ball,,,,,14.0,,R,L,L,NYY,BOS,B,,,0,1,2024,1.2,-0.74,0.545714699950594,0.54284906412513,,,,1,8,Top,,,,,,,-11.24304199005441,-128.05838552519492,2.249231955788364,15.613509507564528,27.378952833262534,-41.01771499262016,3.70139613326117,1.67407075531629,,,,88.6,2006.0,6.7,745695,669224,519203,650402,665862,683011,691176,592450,665742,53.78,,,,,,,,59,2,Sinker,1,1,1,1,1,1,1,1,Infield shade,Standard,73.0,-0.003,0.024,,,,,-0.024,,0,0,0.551,0.4489999999999999,34,27,34,28,1,3,1.0,1.0,2.0,1.0,3.69,1.2,1.2,-24.7,,,,,
SI,2024-09-12,98.1,-0.62,6.65,"Duran, Jarren",680776,605280,,called_strike,,,,,4.0,,R,L,R,NYY,BOS,S,,,0,0,2024,-1.1,0.35,-0.4298365985236712,2.504594571503567,,608701.0,,2,10,Top,,,,,,,3.0330929928555177,-142.78340795168236,-6.509237485989643,-15.698460024621095,33.80248018789034,-26.0018074254403,3.62529044788081,1.7250173917348,,,,97.3,2194.0,5.9,745695,669224,519203,650402,665862,683011,691176,592450,665742,54.63,,,,,,,,74,1,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,218.0,0.162,-0.04,,,,,0.04,,0,0,0.533,0.4669999999999999,31,27,31,28,1,4,1.0,1.0,3.0,1.0,2.02,1.1,-1.1,49.3,,,,,
FF,2024-09-12,93.9,0.55,5.98,"Duran, Jarren",680776,641482,,ball,,,,,13.0,,R,L,L,NYY,BOS,B,,,0,2,2024,0.27,1.87,-0.8020433704258257,1.4180898541141589,,,,0,1,Top,,,,,,,-4.056125222365148,-136.36117538553094,-10.06368427078429,4.309332989022542,30.126307141492298,-6.866499760841108,3.54959065352002,1.59800682172126,,,,92.8,2309.0,5.7,745695,669224,519203,650402,665862,683011,691176,592450,665742,54.77,,,,,,,,1,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,158.0,-0.002,0.023,,,,,-0.023,,0,0,0.509,0.491,29,27,30,28,1,0,5.0,1.0,6.0,1.0,0.73,0.27,0.27,55.3,,,,,
SI,2024-09-12,87.5,4.03,2.89,"Duran, Jarren",680776,657612,,called_strike,,,,,9.0,,R,L,L,NYY,BOS,S,,,0,0,2024,1.4,-0.53,0.6301890726366217,2.1424156303232427,,,,1,8,Top,,,,,,,-11.11771814313921,-126.7093870456554,5.538435149535709,17.32007610322919,26.06583555825405,-39.37274372014811,3.77748675092123,1.62311731805656,,,,87.8,2081.0,6.7,745695,669224,519203,650402,665862,683011,691176,592450,665742,53.76,,,,,,,,59,1,Sinker,1,1,1,1,1,1,1,1,Infield shade,Standard,80.0,0.005,-0.037,,,,,0.037,,0,0,0.546,0.4539999999999999,34,27,34,28,1,3,1.0,1.0,2.0,1.0,3.54,1.4,1.4,-24.1,,,,,
FF,2024-09-12,92.8,0.67,5.99,"Duran, Jarren",680776,641482,,foul,,,,,6.0,,R,L,L,NYY,BOS,S,,,0,2,2024,0.52,1.75,0.4287952999566337,2.3945890462812303,,,,0,1,Top,,,,,,,-1.741908198167873,-134.95356171722628,-7.16226722609746,6.687010719463281,30.05100302310484,-9.462861245030409,3.61,1.72,155.0,73.0,15.0,92.0,2302.0,5.9,745695,669224,519203,650402,665862,683011,691176,592450,665742,54.6,,,,,,,,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,157.0,0.0,0.0,78.0,7.5,,,0.0,88.0,0,0,0.509,0.491,29,27,30,28,1,0,5.0,1.0,6.0,1.0,0.91,0.52,0.52,55.0,-3.4626604647452326,3.755038416530129,37.65769687759516,33.33385669035453,23.291370525426125
