pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
ST,2021-09-01,77.9,-2.27,5.04,"Duran, Jarren",680776,543521,,ball,,,,,14.0,,R,L,R,TB,BOS,B,,,0,0,2021,1.75,-0.06,0.0869821892622215,1.235497368325682,,,,1,7,Top,,,,,,,1.8430249207516425,-113.40869407617272,-1.0463510478782267,14.51290203997689,24.74801915206988,-32.71417173959532,3.11061081622411,1.59000000001519,,,,77.9,2881.0,6.7,632653,572287,650490,670764,621563,677551,668227,595281,622534,53.78,,,,,,,,50,1,Sweeper,2,2,2,2,2,2,2,2,Standard,Standard,54.0,-0.004,0.041,,,,,-0.041,,0,0,0.539,0.4609999999999999,34,24,34,25,1,2,3.0,2.0,5.0,,3.87,-1.75,1.75,23.1,,,,,
SL,2021-09-01,88.4,-2.12,5.2,"Duran, Jarren",680776,608638,field_out,hit_into_play,,,,,13.0,Jarren Duran flies out to center fielder Manuel Margot.,R,L,R,TB,BOS,X,8.0,fly_ball,3,2,2021,-0.12,0.18,-0.977103025229328,1.7954744217162548,,,543877.0,0,5,Top,131.52,54.93,,,,,3.050000826966859,-128.64429578773866,-2.564312320001595,-1.991228718754428,28.514833516225057,-29.891296541393896,3.467,1.589,357.0,92.5,25.0,88.7,2194.0,6.6,632653,572287,650490,670764,621563,677551,656669,622534,668227,53.9,0.159,0.211,0.0,1.0,0.0,0.0,3.0,33,9,Slider,2,1,1,2,1,2,1,2,Infield shift,Standard,242.0,0.061,-0.34,,,,0.345,0.34,92.5,1,-1,0.573,0.427,30,24,31,25,1,1,3.0,2.0,4.0,,2.76,0.12,-0.12,25.2,,,,,
SI,2021-09-01,96.2,-2.07,5.31,"Duran, Jarren",680776,608638,,foul,,,,,7.0,,R,L,R,TB,BOS,S,,,3,2,2021,-1.61,0.81,-0.3277802670016121,1.773672563495972,,,543877.0,0,5,Top,,,,,,,8.29254199406334,-139.7752340375301,-5.599103971256192,-22.98879971189303,33.55939522520225,-20.43770550390164,3.467,1.589,220.0,78.2,51.0,96.1,2210.0,6.4,632653,572287,650490,670764,621563,677551,656669,622534,668227,54.06,,,,,,,,33,8,Sinker,2,1,1,2,1,2,1,2,Infield shift,Standard,235.0,0.0,0.0,,,,,0.0,88.0,1,-1,0.573,0.427,30,24,31,25,1,1,3.0,2.0,4.0,,1.67,1.61,-1.61,25.7,,,,,
SL,2021-09-01,87.8,-2.08,5.19,"Duran, Jarren",680776,608638,,foul,,,,,9.0,,R,L,R,TB,BOS,S,,,3,2,2021,0.09,0.32,0.3721770609062839,1.483414579324481,,,543877.0,0,5,Top,,,,,,,5.774106186163145,-127.70684160037298,-3.454435917468321,-0.3916470067820471,29.76883776071851,-28.101678660422635,3.467,1.589,206.0,81.1,18.0,87.7,2171.0,6.6,632653,572287,650490,670764,621563,677551,656669,622534,668227,53.92,,,,,,,,33,7,Slider,2,1,1,2,1,2,1,2,Infield shift,Standard,217.0,0.0,0.0,,,,,0.0,88.0,1,-1,0.573,0.427,30,24,31,25,1,1,3.0,2.0,4.0,,2.67,-0.09,0.09,25.5,,,,,
SL,2021-09-01,87.1,-2.14,5.22,"Duran, Jarren",680776,608638,,foul,,,,,13.0,,R,L,R,TB,BOS,S,,,3,2,2021,-0.33,0.13,-0.9556963097659577,0.8618326891457446,,,543877.0,0,5,Top,,,,,,,3.5581941213502715,-126.79755260916632,-4.544346243017172,-4.351359999698453,28.10322756691866,-29.98243482334669,3.467,1.589,,,,87.3,1961.0,6.6,632653,572287,650490,670764,621563,677551,656669,622534,668227,53.94,,,,,,,,33,6,Slider,2,1,1,2,1,2,1,2,Infield shift,Standard,257.0,0.0,0.0,,,,,0.0,,1,-1,0.573,0.427,30,24,31,25,1,1,3.0,2.0,4.0,,2.89,0.33,-0.33,24.7,,,,,
SI,2021-09-01,96.0,-2.16,5.22,"Duran, Jarren",680776,608638,,foul,,,,,13.0,,R,L,R,TB,BOS,S,,,3,1,2021,-1.56,0.89,-1.0455871914026036,1.7522355624281645,,,543877.0,0,5,Top,,,,,,,6.4848450321935225,-139.49781333812973,-5.566738218588366,-21.78046948285743,32.6898577067546,-19.485329965986175,3.467,1.589,91.0,77.5,14.0,95.8,2236.0,6.4,632653,572287,650490,670764,621563,677551,656669,622534,668227,54.13,,,,,,,,33,5,Sinker,2,1,1,2,1,2,1,2,Infield shift,Standard,236.0,0.019,-0.091,,,,,0.091,88.0,1,-1,0.554,0.4459999999999999,30,24,31,25,1,1,3.0,2.0,4.0,,1.6,1.56,-1.56,24.3,,,,,
SI,2021-09-01,95.2,-2.11,5.26,"Duran, Jarren",680776,608638,,called_strike,,,,,13.0,,R,L,R,TB,BOS,S,,,3,0,2021,-1.57,0.89,-0.6007940581967324,1.45575455324708,,,543877.0,0,5,Top,,,,,,,7.500869593954014,-138.331242709591,-6.331330943214553,-21.820153217751173,31.248024784035316,-19.49485461134973,3.4078661648683,1.71407996197693,,,,95.5,2223.0,6.6,632653,572287,650490,670764,621563,677551,656669,622534,668227,53.94,,,,,,,,33,4,Sinker,2,1,1,2,1,2,1,2,Infield shift,Standard,232.0,0.016,-0.091,,,,,0.091,,1,-1,0.538,0.4619999999999999,30,24,31,25,1,1,3.0,2.0,4.0,,1.63,1.57,-1.57,25.2,,,,,
SI,2021-09-01,95.8,-2.13,5.33,"Duran, Jarren",680776,608638,,ball,,,,,11.0,,R,L,R,TB,BOS,B,,,2,0,2021,-1.56,0.88,-1.477338625968276,3.1914942216266384,,,543877.0,0,5,Top,,,,,,,5.252307102884283,-139.47963342752263,-2.0183652290417964,-21.494027844177666,32.398760613663875,-20.51293102639058,3.27168752957467,1.59000000000171,,,,96.0,2172.0,6.5,632653,572287,650490,670764,621563,677551,656669,622534,668227,54.04,,,,,,,,33,3,Sinker,2,1,1,2,1,2,1,2,Infield shift,Standard,239.0,-0.024,0.151,,,,,-0.151,,1,-1,0.562,0.4379999999999999,30,24,31,25,1,1,3.0,2.0,4.0,,1.61,1.56,-1.56,26.7,,,,,
SI,2021-09-01,95.8,-2.28,5.11,"Duran, Jarren",680776,608638,,ball,,,,,13.0,,R,L,R,TB,BOS,B,,,1,0,2021,-1.56,0.86,-1.6980129620008555,2.006966646527074,,,543877.0,0,5,Top,,,,,,,5.091630069505912,-139.35161568103828,-4.5278489654998655,-21.461652585690217,33.149695832373716,-20.11506859965308,3.29179748829127,1.59000000000567,,,,95.9,2190.0,6.5,632653,572287,650490,670764,621563,677551,656669,622534,668227,53.99,,,,,,,,33,2,Sinker,2,1,1,2,1,2,1,2,Infield shift,Standard,237.0,-0.015,0.073,,,,,-0.073,,1,-1,0.577,0.423,30,24,31,25,1,1,3.0,2.0,4.0,,1.63,1.56,-1.56,21.5,,,,,
SL,2021-09-01,88.8,-2.04,5.26,"Duran, Jarren",680776,608638,,blocked_ball,,,,,14.0,,R,L,R,TB,BOS,B,,,0,0,2021,-0.22,0.23,1.0160799136006795,0.1499629391430739,,,543877.0,0,5,Top,,,,,,,7.960428583643334,-128.98202926549934,-6.895129744356696,-4.173088710639267,28.11617296162148,-28.334602585566874,3.31806046804623,1.58999999999764,,,,88.8,2056.0,6.5,632653,572287,650490,670764,621563,677551,656669,622534,668227,54.02,,,,,,,,33,1,Slider,2,1,1,2,1,2,1,2,Infield shift,Standard,262.0,-0.008,0.038,,,,,-0.038,,1,-1,0.585,0.415,30,24,31,25,1,1,3.0,2.0,4.0,,2.69,0.22,-0.22,23.5,,,,,
FF,2021-08-30,95.6,-1.98,5.84,"Duran, Jarren",680776,672715,field_out,hit_into_play,,,,,7.0,Jarren Duran lines out sharply to center fielder Kevin Kiermaier.,R,L,R,TB,BOS,X,8.0,line_drive,3,2,2021,-0.49,1.73,-0.6581453108799199,1.9876584033478673,,,,0,5,Top,110.08,47.12,,,,,4.622577720371412,-138.93515579065036,-8.438299575936123,-7.435100695387259,33.56102414371616,-8.053031379513865,3.467,1.589,377.0,103.5,17.0,95.8,2447.0,6.7,632664,572287,650490,664040,621563,677551,640457,595281,622534,53.84,0.493,0.572,0.0,1.0,0.0,0.0,5.0,37,7,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,200.0,0.036,-0.354,,,,0.901,0.354,103.5,2,-2,0.744,0.256,21,24,22,25,2,1,9.0,1.0,6.0,2.0,0.79,0.49,-0.49,48.9,,,,,
SL,2021-08-30,86.2,-2.03,5.86,"Duran, Jarren",680776,672715,,ball,,,,,11.0,,R,L,R,TB,BOS,B,,,2,2,2021,0.76,-0.04,-0.932300246331488,2.385743435232934,,,,0,5,Top,,,,,,,1.0701840950811945,-125.54256570069124,-1.9631570654389143,7.863335992614894,25.000004725342727,-32.41586151196534,2.99620958505144,1.32090566867661,,,,87.0,2547.0,6.7,632664,572287,650490,664040,621563,677551,640457,595281,622534,53.76,,,,,,,,37,6,Slider,3,1,1,3,1,3,1,3,Standard,Standard,96.0,-0.011,0.113,,,,,-0.113,,2,-2,0.755,0.245,21,24,22,25,2,1,9.0,1.0,6.0,2.0,3.1,-0.76,0.76,47.5,,,,,
FF,2021-08-30,95.5,-1.88,5.93,"Duran, Jarren",680776,672715,,foul,,,,,12.0,,R,L,R,TB,BOS,S,,,2,2,2021,-0.1,1.69,0.3159642262476415,3.66382088803544,,,,0,5,Top,,,,,,,6.071184496603955,-138.9189256891416,-4.14108422815451,-2.8025612628414573,34.24784901906568,-9.616619095998942,3.467,1.589,215.0,72.8,27.0,95.9,2509.0,6.8,632664,572287,650490,664040,621563,677551,640457,595281,622534,53.71,,,,,,,,37,5,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,197.0,0.0,0.0,,,,,0.0,88.0,2,-2,0.755,0.245,21,24,22,25,2,1,9.0,1.0,6.0,2.0,0.83,0.1,-0.1,46.9,,,,,
FF,2021-08-30,94.9,-1.96,6.01,"Duran, Jarren",680776,672715,,ball,,,,,11.0,,R,L,R,TB,BOS,B,,,1,2,2021,-0.39,1.67,-1.0449666734183125,3.502714303818491,,,,0,5,Top,,,,,,,3.2761269509115136,-138.02790515376535,-4.586046618194118,-5.70554221401949,34.1020794011278,-10.145206760568954,3.14538408777864,1.44727231980506,,,,94.8,2407.0,6.5,632664,572287,650490,664040,621563,677551,640457,595281,622534,54.0,,,,,,,,37,4,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,204.0,-0.005,0.048,,,,,-0.048,,2,-2,0.76,0.24,21,24,22,25,2,1,9.0,1.0,6.0,2.0,0.89,0.39,-0.39,45.7,,,,,
CU,2021-08-30,74.5,-1.88,5.91,"Duran, Jarren",680776,672715,,foul,,,,,14.0,,R,L,R,TB,BOS,S,,,1,1,2021,1.18,-0.72,0.2664369785875113,1.3950336288601577,,,,0,5,Top,,,,,,,2.343524188243798,-108.3727256566669,-0.641760977769978,8.687470486061507,22.728188852489374,-37.874868051226954,3.467,1.589,,,,74.2,2444.0,6.6,632664,572287,650490,664040,621563,677551,640457,595281,622534,53.93,,,,,,,,37,3,Curveball,3,1,1,3,1,3,1,3,Standard,Standard,32.0,0.008,-0.064,,,,,0.064,,2,-2,0.752,0.248,21,24,22,25,2,1,9.0,1.0,6.0,2.0,4.9,-1.18,1.18,53.1,,,,,
FF,2021-08-30,93.7,-2.11,5.96,"Duran, Jarren",680776,672715,,swinging_strike,,,,,1.0,,R,L,R,TB,BOS,S,,,1,0,2021,-0.49,1.62,-0.3145680173865172,3.0123187810542325,,,,0,5,Top,,,,,,,5.762472643460719,-136.20032469241542,-5.3901265123128015,-7.536687157438233,34.80627897294107,-11.164578043791812,3.467,1.589,,,,93.7,2477.0,6.7,632664,572287,650490,664040,621563,677551,640457,595281,622534,53.77,,,,,,,,37,2,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,198.0,0.006,-0.054,,,,,0.054,,2,-2,0.746,0.254,21,24,22,25,2,1,9.0,1.0,6.0,2.0,1.02,0.49,-0.49,46.0,,,,,
FF,2021-08-30,93.1,-1.98,6.07,"Duran, Jarren",680776,672715,,ball,,,,,11.0,,R,L,R,TB,BOS,B,,,0,0,2021,-0.26,1.61,-0.4538897729293735,3.6365745032023735,,,,0,5,Top,,,,,,,4.4851941010348275,-135.45217244832884,-3.945273593920485,-4.284966762422312,34.132437541945336,-11.763358415962296,3.130149349919,1.49185136162126,,,,92.7,2532.0,6.4,632664,572287,650490,664040,621563,677551,640457,595281,622534,54.11,,,,,,,,37,1,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,194.0,-0.005,0.043,,,,,-0.043,,2,-2,0.751,0.249,21,24,22,25,2,1,9.0,1.0,6.0,2.0,1.05,0.26,-0.26,47.8,,,,,
FF,2021-08-30,96.8,-2.0,5.95,"Duran, Jarren",680776,672715,strikeout,swinging_strike,,,,,2.0,Jarren Duran strikes out swinging.,R,L,R,TB,BOS,S,2.0,,0,2,2021,-0.49,1.64,0.2476516004995309,3.534633257655814,,,,2,2,Top,,,,,,,7.1450658843794495,-140.66742779606324,-4.606715266892149,-8.145299720379459,34.08604849421274,-9.613136323000631,3.467,1.589,,,,97.0,2481.0,6.6,632664,572287,650490,664040,621563,677551,640457,595281,622534,53.85,,0.0,0.0,1.0,0.0,0.0,,12,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,206.0,0.007,-0.159,,,,,0.159,,0,0,0.544,0.4559999999999999,21,24,22,25,1,0,9.0,1.0,6.0,2.0,0.81,0.49,-0.49,44.6,,,,,
FF,2021-08-30,95.7,-1.89,5.95,"Duran, Jarren",680776,672715,,foul,,,,,4.0,,R,L,R,TB,BOS,S,,,0,1,2021,-0.52,1.55,-0.3539939775233893,2.2695037894117887,,,,2,2,Top,,,,,,,5.2392486245190115,-139.18911817437046,-7.619377094392159,-7.916154442086117,31.916844483280407,-10.486484460964345,3.467,1.589,208.0,74.9,54.0,96.2,2362.0,6.6,632664,572287,650490,664040,621563,677551,640457,595281,622534,53.86,,,,,,,,12,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,204.0,0.002,-0.063,,,,,0.063,88.0,0,0,0.542,0.4579999999999999,21,24,22,25,1,0,9.0,1.0,6.0,2.0,0.94,0.52,-0.52,45.4,,,,,
FF,2021-08-30,96.4,-1.95,5.9,"Duran, Jarren",680776,672715,,called_strike,,,,,12.0,,R,L,R,TB,BOS,S,,,0,0,2021,-0.5,1.7,0.2447583583946639,3.061369503674219,,,,2,2,Top,,,,,,,7.017892276520651,-140.19296399567054,-5.866693948183885,-8.193646384236716,32.29929982708419,-8.646071047738012,2.76184668830219,1.15473872983316,,,,96.9,2510.0,6.7,632664,572287,650490,664040,621563,677551,640457,595281,622534,53.83,,,,,,,,12,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,209.0,0.002,-0.047,,,,,0.047,,0,0,0.54,0.4599999999999999,21,24,22,25,1,0,9.0,1.0,6.0,2.0,0.76,0.5,-0.5,46.0,,,,,
CH,2021-08-30,86.2,-0.72,5.98,"Duran, Jarren",680776,656420,strikeout,swinging_strike,,,,,13.0,Jarren Duran strikes out swinging.,R,L,R,TB,BOS,S,2.0,,0,2,2021,-1.31,0.3,-1.3896565482091925,0.8142271993525942,,,,1,7,Top,,,,,,,1.066801001320678,-125.3092004178675,-6.538870872697163,-13.960715690182033,27.69573624518568,-27.804779804028488,3.467,1.589,,,,85.3,1459.0,6.0,632664,572287,650490,664040,621563,677551,640457,595281,622534,54.49,,0.0,0.0,1.0,0.0,0.0,,58,3,Changeup,4,1,1,4,1,4,1,4,Infield shift,Standard,240.0,0.01,-0.16,,,,,0.16,,3,-3,0.923,0.0769999999999999,28,24,28,25,1,2,41.0,1.0,3.0,2.0,2.8,1.31,-1.31,39.7,,,,,
CH,2021-08-30,87.4,-0.62,6.05,"Duran, Jarren",680776,656420,,swinging_strike,,,,,14.0,,R,L,R,TB,BOS,S,,,0,1,2021,-1.16,0.49,0.1809371852967363,0.5524388227040009,,,,1,7,Top,,,,,,,4.296525616561598,-126.94220823469831,-7.9913790918050225,-13.372635152801973,28.18184286432731,-25.3898507918221,3.467,1.589,,,,86.6,1354.0,6.1,632664,572287,650490,664040,621563,677551,640457,595281,622534,54.43,,,,,,,,58,2,Changeup,4,1,1,4,1,4,1,4,Standard,Standard,237.0,0.004,-0.056,,,,,0.056,,3,-3,0.919,0.0809999999999999,28,24,28,25,1,2,41.0,1.0,3.0,2.0,2.53,1.16,-1.16,41.7,,,,,
