playerid,Name,Age,IP,ERA,FIP,GS
4676,"<a href=""statss.aspx?playerid=4676&position=P"">Charlie Morton</a>",41.0,72.0,5.625000223517427,4.468469704522029,12.0
2036,"<a href=""statss.aspx?playerid=2036&position=P"">Clayton Kershaw</a>",37.0,38.2,3.025862118718741,4.324791510181677,8.0
16918,"<a href=""statss.aspx?playerid=16918&position=P"">Luke Weaver</a>",31.0,29.1,1.5340910831366454,3.305590882999748,0.0
22304,"<a href=""statss.aspx?playerid=22304&position=P"">Brenan Hanifee</a>",27.0,40.0,3.6000007215143697,3.2601363432593695,0.0
17425,"<a href=""statss.aspx?playerid=17425&position=P"">Erick Fedde</a>",32.0,92.2,4.564748326713187,4.699884562588376,17.0
25756,"<a href=""statss.aspx?playerid=25756&position=P"">Matt Brash</a>",27.0,17.1,0.0,2.4428285703503834,0.0
30122,"<a href=""statss.aspx?playerid=30122&position=P"">Gavin Williams</a>",25.0,80.2,3.6818182978927454,4.672326449313523,16.0
31623,"<a href=""statss.aspx?playerid=31623&position=P"">Jacob Misiorowski</a>",23.0,16.0,1.125,2.8851363182067873,3.0
25436,"<a href=""statss.aspx?playerid=25436&position=P"">George Kirby</a>",27.0,42.2,4.851562572293916,4.119511332875118,8.0
15947,"<a href=""statss.aspx?playerid=15947&position=P"">Ryne Stanek</a>",33.0,28.0,4.178572051227185,3.170850609242917,0.0
9073,"<a href=""statss.aspx?playerid=9073&position=P"">Kirby Yates</a>",38.0,25.1,3.907895434095837,3.2535573919672673,0.0
20666,"<a href=""statss.aspx?playerid=20666&position=P"">Felix Bautista</a>",30.0,29.2,2.7303371426508667,3.472214977793314,0.0
15145,"<a href=""statss.aspx?playerid=15145&position=P"">Justin Topa</a>",34.0,32.0,3.9375004950562182,3.0413863064197346,1.0
12880,"<a href=""statss.aspx?playerid=12880&position=P"">Tyler Anderson</a>",35.0,85.2,4.412451541978439,5.037860131282146,16.0
26108,"<a href=""statss.aspx?playerid=26108&position=P"">Andre Pallante</a>",26.0,87.1,4.431297871221945,4.57788446232556,16.0
19316,"<a href=""statss.aspx?playerid=19316&position=P"">Eric Lauer</a>",30.0,45.0,2.600000167025471,3.935136369599239,6.0
13435,"<a href=""statss.aspx?playerid=13435&position=P"">Pierce Johnson</a>",34.0,28.1,3.176471435776445,3.1351363182067877,0.0
21306,"<a href=""statss.aspx?playerid=21306&position=P"">Jacob Latz</a>",29.0,38.2,3.025862424234668,3.8334122622609414,2.0
29837,"<a href=""statss.aspx?playerid=29837&position=P"">Bryce Miller</a>",26.0,48.2,5.732876899564982,4.470752800184292,10.0
21461,"<a href=""statss.aspx?playerid=21461&position=P"">Cole Sands</a>",27.0,34.2,4.673077707801741,3.6255210159390687,0.0
14771,"<a href=""statss.aspx?playerid=14771&position=P"">Emilio Pagan</a>",34.0,35.0,3.0857144617547894,4.020850654451218,0.0
19330,"<a href=""statss.aspx?playerid=19330&position=P"">Matt Festa</a>",32.0,21.0,5.571430216030684,2.5637075781010763,0.0
33927,"<a href=""statss.aspx?playerid=33927&position=P"">Grant Taylor</a>",23.0,10.0,2.7,1.4351363182067873,1.0
18684,"<a href=""statss.aspx?playerid=18684&position=P"">Sandy Alcantara</a>",29.0,80.0,6.975000249445447,4.735136375427248,16.0
21446,"<a href=""statss.aspx?playerid=21446&position=P"">Ryan Feltner</a>",28.0,30.1,4.747252946256404,4.387883623468894,6.0
31730,"<a href=""statss.aspx?playerid=31730&position=P"">Jonathan Cannon</a>",24.0,66.2,4.5900001750946124,4.890136385154727,11.0
19926,"<a href=""statss.aspx?playerid=19926&position=P"">Tony Santillan</a>",28.0,37.2,2.867257078034392,4.037791324254651,0.0
27517,"<a href=""statss.aspx?playerid=27517&position=P"">Jared Koenig</a>",31.0,34.1,4.194175680796988,3.484650958273203,0.0
18403,"<a href=""statss.aspx?playerid=18403&position=P"">Enyel De Los Santos</a>",29.0,33.0,3.818182625061395,3.165439354913624,0.0
23165,"<a href=""statss.aspx?playerid=23165&position=P"">Steven Cruz</a>",26.0,32.2,2.2040821601580176,3.3800343360021223,0.0
27572,"<a href=""statss.aspx?playerid=27572&position=P"">Carmen Mlodzinski</a>",26.0,51.1,5.084415993736366,4.557214354769066,9.0
21224,"<a href=""statss.aspx?playerid=21224&position=P"">Bailey Ober</a>",29.0,92.0,5.282608969450462,5.3416581717015275,17.0
14932,"<a href=""statss.aspx?playerid=14932&position=P"">Ben Lively</a>",33.0,44.2,3.2238807117362773,4.590360250587746,9.0
29863,"<a href=""statss.aspx?playerid=29863&position=P"">Ryan Bergert</a>",25.0,27.0,2.666666760856726,3.838840046766201,5.0
23429,"<a href=""statss.aspx?playerid=23429&position=P"">JP Sears</a>",29.0,86.2,5.088461743769569,5.2235979409330735,17.0
6902,"<a href=""statss.aspx?playerid=6902&position=P"">Martin Perez</a>",34.0,20.0,3.150000150203712,3.785136349201204,4.0
13942,"<a href=""statss.aspx?playerid=13942&position=P"">Brent Suter</a>",35.0,42.2,2.953125310097708,3.814823889578482,3.0
25007,"<a href=""statss.aspx?playerid=25007&position=P"">Alex Vesia</a>",29.0,33.2,2.9405947578952985,4.2638494576009425,0.0
12095,"<a href=""statss.aspx?playerid=12095&position=P"">Yimi Garcia</a>",34.0,20.0,3.150000478774382,3.0351363030076004,0.0
23793,"<a href=""statss.aspx?playerid=23793&position=P"">Braxton Ashcraft</a>",25.0,17.1,1.5576924246421844,2.558213197968941,1.0
18655,"<a href=""statss.aspx?playerid=18655&position=P"">A.J. Minter</a>",31.0,11.0,1.6363639467019284,1.9533179122553945,0.0
12317,"<a href=""statss.aspx?playerid=12317&position=P"">Colin Rea</a>",34.0,78.1,4.365957678801997,4.871306623227464,13.0
18694,"<a href=""statss.aspx?playerid=18694&position=P"">Kolby Allard</a>",27.0,32.1,2.783505353902034,3.722765226252772,1.0
27669,"<a href=""statss.aspx?playerid=27669&position=P"">Tanner Gordon</a>",27.0,17.0,4.235294355240674,4.0174893088819275,3.0
11384,"<a href=""statss.aspx?playerid=11384&position=P"">Tommy Kahnle</a>",35.0,35.2,1.766355322218239,3.695884039545911,0.0
14295,"<a href=""statss.aspx?playerid=14295&position=P"">Wandy Peralta</a>",33.0,36.2,3.681818960878147,3.4351363816857474,0.0
12760,"<a href=""statss.aspx?playerid=12760&position=P"">Rafael Montero</a>",34.0,29.0,3.724138459184157,3.0316880276738942,0.0
29615,"<a href=""statss.aspx?playerid=29615&position=P"">Kyle Backhus</a>",27.0,7.1,1.2272731296042114,1.3624084643340375,0.0
12857,"<a href=""statss.aspx?playerid=12857&position=P"">Shawn Armstrong</a>",34.0,36.0,3.2500007264317707,3.8295809178716955,2.0
20375,"<a href=""statss.aspx?playerid=20375&position=P"">Greg Weissert</a>",30.0,38.0,2.842105720099393,3.87197854193626,0.0
22175,"<a href=""statss.aspx?playerid=22175&position=P"">Max Kranick</a>",27.0,37.0,3.6486492305450726,3.9459472583279145,0.0
20353,"<a href=""statss.aspx?playerid=20353&position=P"">Steven Wilson</a>",30.0,26.0,1.7307695660454225,4.05821342009768,0.0
14527,"<a href=""statss.aspx?playerid=14527&position=P"">Jorge Lopez</a>",32.0,24.2,6.567569101658254,3.5000012682989126,0.0
5615,"<a href=""statss.aspx?playerid=5615&position=P"">Ryan Brasier</a>",37.0,13.2,1.3170733325258939,2.1839166891603083,0.0
11674,"<a href=""statss.aspx?playerid=11674&position=P"">Jameson Taillon</a>",33.0,95.1,4.437063040631439,5.212059443608737,17.0
22288,"<a href=""statss.aspx?playerid=22288&position=P"">Mason Englert</a>",25.0,22.1,4.8358209643551975,3.00080795808581,0.0
27500,"<a href=""statss.aspx?playerid=27500&position=P"">Slade Cecconi</a>",26.0,42.0,3.6428572255737945,4.444660157465341,8.0
30056,"<a href=""statss.aspx?playerid=30056&position=P"">David Festa</a>",25.0,36.2,5.40000051498418,4.744227380752578,7.0
31815,"<a href=""statss.aspx?playerid=31815&position=P"">Cade Gibson</a>",27.0,25.2,2.1038963196852474,3.368902575949593,1.0
20423,"<a href=""statss.aspx?playerid=20423&position=P"">Ryan Walker</a>",29.0,33.0,4.63636449471994,3.377560605512405,0.0
25921,"<a href=""statss.aspx?playerid=25921&position=P"">Casey Legumina</a>",28.0,32.2,3.306122727478036,3.6555445253098116,1.0
29574,"<a href=""statss.aspx?playerid=29574&position=P"">Chase Lee</a>",26.0,27.0,2.333333766018983,3.3203215377321036,0.0
19222,"<a href=""statss.aspx?playerid=19222&position=P"">Lake Bachar</a>",30.0,40.0,3.375000414904258,3.8101364011876386,0.0
24977,"<a href=""statss.aspx?playerid=24977&position=P"">Shawn Dubin</a>",29.0,20.1,1.3278691398540623,3.823661057390375,0.0
29839,"<a href=""statss.aspx?playerid=29839&position=P"">Emmet Sheehan</a>",25.0,4.0,2.25,0.1351363182067873,1.0
16502,"<a href=""statss.aspx?playerid=16502&position=P"">Ryan Yarbrough</a>",33.0,55.1,3.9036147535790566,4.743570175005566,8.0
31635,"<a href=""statss.aspx?playerid=31635&position=P"">Hayden Birdsong</a>",23.0,56.2,4.12941188270452,4.476312827119367,7.0
6984,"<a href=""statss.aspx?playerid=6984&position=P"">Luis Garcia</a>",38.0,27.1,5.268293536893812,3.61074615139859,0.0
24763,"<a href=""statss.aspx?playerid=24763&position=P"">Kyle Leahy</a>",28.0,44.2,2.8208960650739154,3.8515543664795278,0.0
30133,"<a href=""statss.aspx?playerid=30133&position=P"">Brant Hurter</a>",26.0,39.1,2.745763143899693,3.897848302623369,4.0
23550,"<a href=""statss.aspx?playerid=23550&position=P"">Aaron Ashby</a>",27.0,16.2,1.080000041198732,2.6551362998962396,0.0
20385,"<a href=""statss.aspx?playerid=20385&position=P"">Isaac Mattson</a>",29.0,14.2,1.8409095447788688,3.339681823182217,0.0
18439,"<a href=""statss.aspx?playerid=18439&position=P"">Danny Young</a>",31.0,8.1,4.320001246261956,1.4551358335493598,0.0
24728,"<a href=""statss.aspx?playerid=24728&position=P"">Mike Burrows</a>",25.0,34.2,4.153846458570514,4.779367208057616,7.0
17556,"<a href=""statss.aspx?playerid=17556&position=P"">Jimmy Herget</a>",31.0,41.2,3.0240006085053714,4.167136525871319,0.0
17639,"<a href=""statss.aspx?playerid=17639&position=P"">Justin Lawrence</a>",30.0,11.1,0.794117740332885,2.605724491318197,0.0
35321,"<a href=""statss.aspx?playerid=35321&position=P"">Tomoyuki Sugano</a>",35.0,88.2,4.060150536062685,5.199046174038652,16.0
31872,"<a href=""statss.aspx?playerid=31872&position=P"">Cade Horton</a>",23.0,45.0,4.800000203450529,4.601803047038893,8.0
23307,"<a href=""statss.aspx?playerid=23307&position=P"">Collin Snider</a>",29.0,26.1,5.468355121453716,3.704756643358216,0.0
16835,"<a href=""statss.aspx?playerid=16835&position=P"">Brennan Bernardino</a>",33.0,31.2,4.2631588148610415,3.7982943560740603,0.0
17734,"<a href=""statss.aspx?playerid=17734&position=P"">Evan Phillips</a>",30.0,5.2,0.0,2.076312463959921,0.0
27768,"<a href=""statss.aspx?playerid=27768&position=P"">Eury Perez</a>",22.0,16.0,6.187500368803762,4.072636374086145,4.0
17964,"<a href=""statss.aspx?playerid=17964&position=P"">Tyler Gilbert</a>",31.0,21.1,2.9531254606773283,3.6038863913301733,3.0
20349,"<a href=""statss.aspx?playerid=20349&position=P"">Zack Kelly</a>",30.0,22.2,5.558824642783956,3.664548188948116,0.0
15507,"<a href=""statss.aspx?playerid=15507&position=P"">Hunter Harvey</a>",30.0,5.1,0.0,0.5101361470762535,0.0
13896,"<a href=""statss.aspx?playerid=13896&position=P"">Chris Flexen</a>",30.0,28.0,0.6428571647527274,3.456564900583151,0.0
27472,"<a href=""statss.aspx?playerid=27472&position=P"">Jared Shuster</a>",26.0,15.2,8.042554527615795,2.9436469246921257,2.0
16149,"<a href=""statss.aspx?playerid=16149&position=P"">Aaron Nola</a>",32.0,49.2,6.161074022673089,5.0680222861042274,9.0
24094,"<a href=""statss.aspx?playerid=24094&position=P"">Ronny Henriquez</a>",25.0,40.0,2.9250005927683125,4.0851365107298285,0.0
20546,"<a href=""statss.aspx?playerid=20546&position=P"">Grant Anderson</a>",28.0,41.1,3.0483876301459234,3.8367493441927536,0.0
19736,"<a href=""statss.aspx?playerid=19736&position=P"">Caleb Boushley</a>",31.0,30.1,5.04395625539743,3.530740730394821,0.0
17192,"<a href=""statss.aspx?playerid=17192&position=P"">Jalen Beeks</a>",31.0,38.0,4.736843375783558,3.871978621106452,0.0
20116,"<a href=""statss.aspx?playerid=20116&position=P"">Calvin Faucher</a>",29.0,31.1,4.308511259826138,3.837264079067343,0.0
29754,"<a href=""statss.aspx?playerid=29754&position=P"">Sam Bachman</a>",25.0,8.0,2.25,2.1351363182067873,0.0
20020,"<a href=""statss.aspx?playerid=20020&position=P"">John Schreiber</a>",31.0,31.0,3.4838721165427624,4.102878572801999,0.0
18138,"<a href=""statss.aspx?playerid=18138&position=P"">Ryan Helsley</a>",30.0,29.0,3.413793103448276,3.9282397664826494,0.0
13449,"<a href=""statss.aspx?playerid=13449&position=P"">Taylor Rogers</a>",34.0,27.2,2.927711572931413,4.147184763170733,0.0
29770,"<a href=""statss.aspx?playerid=29770&position=P"">Mason Montgomery</a>",25.0,29.0,5.586208297296665,3.8937571980865813,0.0
17282,"<a href=""statss.aspx?playerid=17282&position=P"">Michael Kopech</a>",29.0,7.0,0.0,2.563707661628711,0.0
19261,"<a href=""statss.aspx?playerid=19261&position=P"">Ian Hamilton</a>",30.0,29.2,3.640450134269651,3.708170135638121,0.0
29519,"<a href=""statss.aspx?playerid=29519&position=P"">Gordon Graceffo</a>",25.0,17.2,6.62264177011146,2.852117439142195,0.0
25911,"<a href=""statss.aspx?playerid=25911&position=P"">Yennier Cano</a>",31.0,26.2,4.725001042038432,3.772636458799274,0.0
21504,"<a href=""statss.aspx?playerid=21504&position=P"">Jake Irvin</a>",28.0,99.0,4.727272818349064,5.19574241851279,17.0
14739,"<a href=""statss.aspx?playerid=14739&position=P"">Paul Blackburn</a>",31.0,18.2,7.714286383469552,4.206564982577558,4.0
22717,"<a href=""statss.aspx?playerid=22717&position=P"">Angel Zerpa</a>",25.0,35.2,3.7850475586553682,3.8080336619677415,0.0
30226,"<a href=""statss.aspx?playerid=30226&position=P"">Spencer Bivens</a>",31.0,40.2,3.3196725066099915,3.7498904860975264,0.0
27581,"<a href=""statss.aspx?playerid=27581&position=P"">Hayden Wesneski</a>",27.0,32.0,4.5,4.822636318206787,6.0
14993,"<a href=""statss.aspx?playerid=14993&position=P"">Scott Barlow</a>",32.0,36.0,4.250000960504233,4.301803248541282,0.0
21546,"<a href=""statss.aspx?playerid=21546&position=P"">Justin Hagenman</a>",28.0,6.0,1.500000238418617,1.4684693866305463,0.0
16300,"<a href=""statss.aspx?playerid=16300&position=P"">Jesus Tinoco</a>",30.0,19.1,5.120690284024527,4.01444677101908,0.0
29608,"<a href=""statss.aspx?playerid=29608&position=P"">Joe Boyle</a>",25.0,5.0,0.0,2.1351363182067873,1.0
21520,"<a href=""statss.aspx?playerid=21520&position=P"">Hogan Harris</a>",28.0,33.1,4.050000646948917,4.035136461973213,0.0
19755,"<a href=""statss.aspx?playerid=19755&position=DH"">Shohei Ohtani</a>",30.0,4.0,2.25,2.3851363182067873,3.0
27889,"<a href=""statss.aspx?playerid=27889&position=P"">J.T. Ginn</a>",26.0,28.0,4.821429064079257,4.92085078638429,4.0
29950,"<a href=""statss.aspx?playerid=29950&position=P"">Jordan Leasure</a>",26.0,29.2,4.5505630061185975,4.820530024176638,1.0
29928,"<a href=""statss.aspx?playerid=29928&position=P"">Dylan Dodd</a>",27.0,8.1,2.160000615406212,2.1751360446929153,0.0
13932,"<a href=""statss.aspx?playerid=13932&position=P"">Dietrich Enns</a>",34.0,5.0,0.0,2.7351363182067874,1.0
23796,"<a href=""statss.aspx?playerid=23796&position=P"">Ryan Weathers</a>",25.0,24.2,3.2837838684232525,4.472974190527372,5.0
17897,"<a href=""statss.aspx?playerid=17897&position=P"">Garrett Cleavinger</a>",31.0,31.2,2.5578953755795073,4.177241841591031,0.0
22191,"<a href=""statss.aspx?playerid=22191&position=P"">Tobias Myers</a>",26.0,20.0,4.950000236034405,4.585136387348179,5.0
22387,"<a href=""statss.aspx?playerid=22387&position=P"">Josh Winckowski</a>",27.0,11.2,3.857143067340473,3.1351363182067873,0.0
31553,"<a href=""statss.aspx?playerid=31553&position=P"">Mason Fluharty</a>",23.0,34.0,5.558824844993834,3.9292541532059064,0.0
23237,"<a href=""statss.aspx?playerid=23237&position=P"">Juan Mejia</a>",24.0,27.1,3.951219988961422,4.0863559451789815,0.0
15256,"<a href=""statss.aspx?playerid=15256&position=P"">Cole Sulser</a>",35.0,14.0,3.2142861727245653,3.0637077365906857,0.0
29542,"<a href=""statss.aspx?playerid=29542&position=P"">Andre Granillo</a>",25.0,6.2,1.3500003279001318,2.9851362817734395,0.0
18347,"<a href=""statss.aspx?playerid=18347&position=P"">Brandon Waddell</a>",31.0,14.2,2.454545565934718,3.271499960758716,0.0
7005,"<a href=""statss.aspx?playerid=7005&position=P"">Ryan Pressly</a>",36.0,32.0,3.6562501191801897,3.947636344691274,0.0
20038,"<a href=""statss.aspx?playerid=20038&position=P"">Darren McCaughan</a>",29.0,5.1,1.6875004211907394,1.447635897016048,0.0
17432,"<a href=""statss.aspx?playerid=17432&position=P"">Jeff Hoffman</a>",32.0,35.1,4.839622974875859,4.238909979143386,0.0
23617,"<a href=""statss.aspx?playerid=23617&position=P"">Josh Walker</a>",30.0,5.0,7.200001373291277,1.7351360511779277,0.0
19274,"<a href=""statss.aspx?playerid=19274&position=P"">Jacob Webb</a>",31.0,39.0,3.9230774297164692,4.340264678969363,0.0
20045,"<a href=""statss.aspx?playerid=20045&position=P"">Sean Guenther</a>",29.0,10.1,5.22580765232735,3.0383621024229477,1.0
6175,"<a href=""statss.aspx?playerid=6175&position=P"">Albert Suarez</a>",35.0,2.2,3.3750008046628963,1.6351359605788334,0.0
12791,"<a href=""statss.aspx?playerid=12791&position=P"">Michael Kelly</a>",32.0,10.0,0.0,3.2351363387703937,0.0
13619,"<a href=""statss.aspx?playerid=13619&position=P"">Jakob Junis</a>",32.0,35.1,4.075472556343884,3.98419310077843,0.0
21924,"<a href=""statss.aspx?playerid=21924&position=P"">Juan Morillo</a>",26.0,24.2,4.013514295840956,3.8648661901778705,0.0
33838,"<a href=""statss.aspx?playerid=33838&position=P"">Yariel Rodriguez</a>",28.0,40.2,2.6557380695139763,4.290874181791573,1.0
17871,"<a href=""statss.aspx?playerid=17871&position=P"">Ian Gibaut</a>",31.0,25.1,4.618422028786836,4.4377681724799976,0.0
24995,"<a href=""statss.aspx?playerid=24995&position=P"">Evan Sisk</a>",28.0,5.1,1.6875004306203853,1.822635983279821,0.0
31468,"<a href=""statss.aspx?playerid=31468&position=P"">Jackson Perkins</a>",25.0,6.1,0.0,2.50355733913728,0.0
25501,"<a href=""statss.aspx?playerid=25501&position=P"">Paxton Schultz</a>",27.0,23.2,4.563380772053976,4.191474459885948,2.0
20271,"<a href=""statss.aspx?playerid=20271&position=P"">Daysbel Hernandez</a>",28.0,24.1,2.2191784781058335,4.121437864031603,0.0
12572,"<a href=""statss.aspx?playerid=12572&position=P"">Blake Treinen</a>",37.0,8.0,3.375,3.7601363182067873,0.0
21420,"<a href=""statss.aspx?playerid=21420&position=P"">Yerry De Los Santos</a>",27.0,20.0,1.800000273585361,3.635136394202721,0.0
12828,"<a href=""statss.aspx?playerid=12828&position=P"">Andrew Kittredge</a>",35.0,17.0,4.764706467056016,3.605724611249357,0.0
29530,"<a href=""statss.aspx?playerid=29530&position=P"">Fraser Ellard</a>",27.0,6.2,6.750001730025258,3.285136356651793,0.0
27758,"<a href=""statss.aspx?playerid=27758&position=P"">Kyle Harrison</a>",23.0,23.2,4.56338040428109,4.360488463800784,4.0
17611,"<a href=""statss.aspx?playerid=17611&position=P"">Taylor Clarke</a>",32.0,22.0,3.681818680576124,3.9987727988357546,0.0
22207,"<a href=""statss.aspx?playerid=22207&position=P"">DL Hall</a>",26.0,15.2,2.872340547560895,4.411732117122741,2.0
24581,"<a href=""statss.aspx?playerid=24581&position=P"">Lyon Richardson</a>",25.0,25.1,3.197368841076588,4.0430311743149545,0.0
12988,"<a href=""statss.aspx?playerid=12988&position=P"">Andrew Chafin</a>",35.0,11.1,3.1764715460347883,3.57631292182273,0.0
19695,"<a href=""statss.aspx?playerid=19695&position=P"">Connor Seabold</a>",29.0,6.2,1.350000128746045,2.9851363039016716,0.0
12763,"<a href=""statss.aspx?playerid=12763&position=P"">Chris Devenski</a>",34.0,5.0,3.6,1.7351363182067874,0.0
24937,"<a href=""statss.aspx?playerid=24937&position=P"">Austin Warren</a>",29.0,3.1,0.0,2.235136232376091,0.0
26048,"<a href=""statss.aspx?playerid=26048&position=P"">Sawyer Gipson-Long</a>",27.0,23.0,4.695652563315065,4.482962516936111,2.0
16122,"<a href=""statss.aspx?playerid=16122&position=P"">Jordan Romano</a>",32.0,29.2,7.280899815059254,4.517158968287479,0.0
24719,"<a href=""statss.aspx?playerid=24719&position=P"">Randy Vasquez</a>",26.0,84.1,3.8418974214661885,5.447389395941068,17.0
13528,"<a href=""statss.aspx?playerid=13528&position=P"">Matt Bowman</a>",34.0,21.2,4.569231531803552,4.288982664621826,0.0
30094,"<a href=""statss.aspx?playerid=30094&position=P"">Jordan Wicks</a>",25.0,2.0,13.5,1.1351363182067873,0.0
24453,"<a href=""statss.aspx?playerid=24453&position=P"">Justin Martinez</a>",23.0,15.1,4.1086962883747224,4.048179937845615,0.0
29629,"<a href=""statss.aspx?playerid=29629&position=P"">Matt Svanson</a>",26.0,18.0,3.0000003178914727,3.52402524830383,0.0
13594,"<a href=""statss.aspx?playerid=13594&position=P"">Robert Stephenson</a>",32.0,1.0,0.0,-0.8648636817932127,0.0
19362,"<a href=""statss.aspx?playerid=19362&position=P"">Keegan Akin</a>",30.0,38.0,3.315790264230214,4.345662922608294,3.0
22176,"<a href=""statss.aspx?playerid=22176&position=P"">Easton McGee</a>",27.0,4.0,2.25,1.8851363182067873,0.0
19320,"<a href=""statss.aspx?playerid=19320&position=P"">Joey Lucchesi</a>",32.0,5.0,5.4000011265280214,2.5351361930370073,0.0
25636,"<a href=""statss.aspx?playerid=25636&position=P"">Hunter Gaddis</a>",27.0,32.0,3.9375006380724824,4.135136480256941,0.0
27787,"<a href=""statss.aspx?playerid=27787&position=P"">Will Klein</a>",25.0,3.2,0.0,1.226045078088372,0.0
15042,"<a href=""statss.aspx?playerid=15042&position=P"">Tim Mayza</a>",33.0,9.1,2.8928578418054007,3.456564967296276,0.0
16074,"<a href=""statss.aspx?playerid=16074&position=P"">Nick Burdi</a>",32.0,5.1,0.0,2.3851362693123495,0.0
6107,"<a href=""statss.aspx?playerid=6107&position=P"">Huascar Brazoban</a>",35.0,42.1,3.826772315373382,4.245372730691658,2.0
29921,"<a href=""statss.aspx?playerid=29921&position=P"">Spencer Arrighetti</a>",25.0,9.2,5.586207263960165,4.686860558195722,2.0
25703,"<a href=""statss.aspx?playerid=25703&position=P"">Zak Kent</a>",27.0,7.1,6.136363902367847,2.998772675931946,0.0
22273,"<a href=""statss.aspx?playerid=22273&position=P"">Owen White</a>",25.0,6.2,4.050000386238135,2.6851362752914394,0.0
26304,"<a href=""statss.aspx?playerid=26304&position=P"">Bryan Hoeing</a>",28.0,3.0,0.0,1.8018025610180675,0.0
30203,"<a href=""statss.aspx?playerid=30203&position=P"">Jackson Jobe</a>",22.0,49.0,4.224489960358676,5.175952724177162,10.0
19574,"<a href=""statss.aspx?playerid=19574&position=P"">JoJo Romero</a>",28.0,25.2,2.8051956726944844,3.953318389409345,0.0
7836,"<a href=""statss.aspx?playerid=7836&position=P"">Hunter Strickland</a>",36.0,18.2,3.3750004813607934,4.367279351084537,0.0
31261,"<a href=""statss.aspx?playerid=31261&position=P"">Chris Roycroft</a>",28.0,13.0,6.9230790974127245,3.8274442279480603,0.0
31616,"<a href=""statss.aspx?playerid=31616&position=P"">David Morgan</a>",25.0,17.1,2.076923361411853,3.7120594741545245,0.0
24986,"<a href=""statss.aspx?playerid=24986&position=P"">Colin Selby</a>",27.0,5.2,3.176470944625736,2.429253886067735,0.0
29564,"<a href=""statss.aspx?playerid=29564&position=P"">Patrick Monteverde</a>",27.0,3.2,9.818183520608992,1.771499718122205,0.0
15488,"<a href=""statss.aspx?playerid=15488&position=P"">Antonio Senzatela</a>",30.0,80.2,6.69421516621947,5.41612815262231,16.0
22113,"<a href=""statss.aspx?playerid=22113&position=P"">Cole Winn</a>",25.0,17.0,1.588235472312868,4.017489358380603,0.0
30250,"<a href=""statss.aspx?playerid=30250&position=P"">Jaden Hill</a>",25.0,2.2,3.375000842381479,1.6351359438150188,0.0
13543,"<a href=""statss.aspx?playerid=13543&position=P"">Blake Snell</a>",32.0,9.0,2.0,4.912914095984565,2.0
33294,"<a href=""statss.aspx?playerid=33294&position=P"">Seth Halvorsen</a>",25.0,33.1,4.050000534698437,4.575136508321787,0.0
17610,"<a href=""statss.aspx?playerid=17610&position=P"">Tanner Rainey</a>",32.0,7.2,10.56522122448157,3.526440808002401,0.0
30105,"<a href=""statss.aspx?playerid=30105&position=P"">Mike Vasil</a>",25.0,56.0,2.732143044709336,4.742279285682867,3.0
19315,"<a href=""statss.aspx?playerid=19315&position=P"">Matt Krook</a>",30.0,3.1,5.400002108217109,2.235135966837269,0.0
10058,"<a href=""statss.aspx?playerid=10058&position=P"">Tyler Matzek</a>",34.0,6.1,4.263158810848871,3.2930310889789682,0.0
25679,"<a href=""statss.aspx?playerid=25679&position=P"">Kevin Kelly</a>",27.0,17.1,3.115385401002247,4.231290440781652,0.0
23443,"<a href=""statss.aspx?playerid=23443&position=P"">Tom Cosgrove</a>",29.0,4.0,2.25,2.3851363182067873,0.0
16094,"<a href=""statss.aspx?playerid=16094&position=P"">Zach Thompson</a>",31.0,3.2,0.0,2.316954358156038,0.0
17381,"<a href=""statss.aspx?playerid=17381&position=P"">Matt Gage</a>",32.0,5.2,0.0,3.1351363182067873,0.0
23055,"<a href=""statss.aspx?playerid=23055&position=P"">Dedniel Nunez</a>",29.0,9.0,5.0000005629328195,4.35735867803481,0.0
33699,"<a href=""statss.aspx?playerid=33699&position=P"">Logan Evans</a>",24.0,40.0,3.375,4.810136318206787,7.0
20379,"<a href=""statss.aspx?playerid=20379&position=P"">Tyler Zuber</a>",30.0,2.0,9.0,0.1351363182067873,0.0
27753,"<a href=""statss.aspx?playerid=27753&position=P"">Bailey Horn</a>",27.0,1.1,0.0,0.13513560295087945,0.0
27974,"<a href=""statss.aspx?playerid=27974&position=P"">Cristian Mena</a>",22.0,6.2,1.350000128746045,4.035136404037484,0.0
33826,"<a href=""statss.aspx?playerid=33826&position=P"">Yuki Matsui</a>",29.0,32.1,4.731959703527139,4.310394283788691,0.0
16128,"<a href=""statss.aspx?playerid=16128&position=P"">John Curtiss</a>",32.0,2.0,0.0,2.13513581156705,0.0
19479,"<a href=""statss.aspx?playerid=19479&position=P"">Aaron Civale</a>",30.0,38.0,4.736842224142231,5.424610059875532,8.0
17312,"<a href=""statss.aspx?playerid=17312&position=P"">Justin Steele</a>",29.0,22.2,4.764706015999345,4.943959898354687,4.0
21922,"<a href=""statss.aspx?playerid=21922&position=P"">Sauryn Lao</a>",25.0,1.2,0.0,-0.4648650550847524,0.0
26191,"<a href=""statss.aspx?playerid=26191&position=P"">Kade Strowd</a>",27.0,4.1,4.153846458570514,2.442828575111702,0.0
3137,"<a href=""statss.aspx?playerid=3137&position=P"">Max Scherzer</a>",40.0,13.0,4.846153846153846,4.981290164360633,3.0
