Name,Team,Season,Age,G,PA,AB,H,HR,AVG,OBP,SLG,OPS,ISO,BABIP,wOBA,xwOBA,wRC+,WAR,K%,BB%,Barrel%,HardHit%,EV,maxEV,LA,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,SwStr%,GB%,FB%,LD%,Pull%,Cent%,Oppo%,Spd,BaseRunning,UBR,wBsR,Defense,Fielding,Offense
Matthew Batten,SDP,2023,28.0,43.0,139.0,120.0,31.0,2.0,0.258333333,0.355072463,0.358333333,0.713405796,0.1,0.329545454,0.32119894977928937,0.2695402891739555,104.27399977406641,0.4056921761494464,0.215827338,0.122302158,0.01098901,0.25274725,85.01348534058988,103.9,14.955056179775282,0.32732733,0.5,0.39488117,0.72477064,0.85046729,0.78703704,0.08409506,0.404494382,0.393258426,0.202247191,0.30769231,0.32967033,0.36263736,3.2111434708618583,-0.22930782800540328,1.2999998331069946,-0.7600661492906511,-1.162976786494255,-1.0858161449432373,0.5066751212346248
Richie Palacios,STL,2023,26.0,32.0,102.0,93.0,24.0,6.0,0.258064516,0.306930693,0.516129032,0.823059725,0.258064516,0.233766233,0.34632681442959473,0.3083501570295579,119.55005379149203,0.4022078165236138,0.107843137,0.058823529,0.07142857,0.33333333,88.09638554216868,106.8,6.289156626506024,0.25431034,0.70454545,0.44852941,0.79661017,0.90322581,0.86885246,0.05882353,0.530120481,0.337349397,0.13253012,0.45238095,0.33333333,0.21428571,3.2808954688778176,0.38456133333966136,-0.4000000059604645,0.25360265700146556,-2.2885429859161377,-1.4054840803146362,2.854957395194488
Tim Locastro,NYM,2023,30.0,43.0,67.0,56.0,13.0,2.0,0.232142857,0.338461538,0.392857142,0.73131868,0.160714285,0.34375,0.32682320429728584,0.31684130155123197,107.61269984978476,0.39246589221626943,0.328358208,0.044776119,0.08333333,0.22222222,83.27272727272727,105.6,22.272727272727273,0.43181818,0.61320755,0.51260504,0.63157895,0.75384615,0.69672131,0.15546218,0.303030303,0.484848484,0.212121212,0.47222222,0.27777778,0.25,7.5,1.4369277120567858,0.30000001192092896,1.0690129161812365,-0.4104078412055969,0.7521434426307678,2.0688038681709036
Adam Frazier,BAL,2023,31.0,141.0,455.0,412.0,99.0,13.0,0.240291262,0.3,0.395631067,0.695631067,0.155339805,0.258258258,0.3024059746000502,0.3014469614007691,92.02917683812682,0.3916205513200655,0.149450549,0.07032967,0.03133903,0.23361823,85.66869338768116,106.7,15.202898550724637,0.32205128,0.67612903,0.47885714,0.6656051,0.91221374,0.81980907,0.08623644,0.365217391,0.368115942,0.266666666,0.39142857,0.35142857,0.25714286,5.498945223561147,1.4083033758215606,1.1000001430511475,-0.2511193794198334,-8.646194338798523,-9.727583885192871,-2.9372706163928095
Rene Pinto,TBR,2023,26.0,39.0,105.0,103.0,26.0,6.0,0.252427184,0.266666666,0.456310679,0.722977345,0.203883495,0.317460317,0.3061979623067947,0.3273140680222284,97.02064977995818,0.39082311688699745,0.323809523,0.019047619,0.15942029,0.4057971,90.55362601902173,110.8,16.884057971014492,0.35643564,0.76020408,0.55527638,0.47222222,0.75838926,0.66515837,0.18592965,0.304347826,0.449275362,0.246376811,0.46376812,0.28985507,0.24637681,0.6542207712499999,-1.092298444826156,-0.30000001192092896,-0.14639734895899892,1.8070321083068848,-0.45062685012817383,-1.467136291663545
Garrett Cooper,- - -,2023,32.0,123.0,457.0,422.0,106.0,17.0,0.251184834,0.304157549,0.419431279,0.723588828,0.168246445,0.323636363,0.3125355818861162,0.31748086774897,94.91330991925545,0.3898714445793797,0.288840262,0.067833698,0.10273973,0.4109589,89.03904410584332,110.9,13.25,0.41704036,0.69274538,0.52365237,0.59354839,0.83572895,0.71743697,0.14772103,0.434931506,0.325342465,0.239726027,0.37328767,0.3869863,0.23972603,1.31994047125,-2.535400385502726,-1.4999999403953552,-0.7936277338303626,-6.208770275115967,3.2613942623138428,-5.415250838108697
Amed Rosario,- - -,2023,27.0,142.0,545.0,510.0,134.0,6.0,0.262745098,0.304587155,0.378431372,0.683018527,0.115686274,0.31372549,0.2970086388631698,0.30589575627270865,87.20327396178438,0.38887052577354775,0.181651376,0.053211009,0.03381643,0.39371981,88.3401960691586,110.5,7.611111111111111,0.42880795,0.69909209,0.53410814,0.68532819,0.8812616,0.78524125,0.11441532,0.478260869,0.314009661,0.207729468,0.32850242,0.39613527,0.27536232,7.28929773798471,0.5723065747879446,-2.100000023841858,1.1772932573221624,-6.833738833665848,-10.789499342441559,-7.83222378889468
Nick Martini,CIN,2023,33.0,29.0,79.0,72.0,19.0,6.0,0.263888888,0.329113924,0.583333333,0.912447257,0.319444445,0.25490196,0.3822668375848215,0.35287470757206785,136.7101247597144,0.38685290030549785,0.189873417,0.063291139,0.10526316,0.45614035,90.9666683799342,107.1,23.596491228070175,0.26582278,0.68589744,0.47452229,0.71428571,0.89719626,0.84563758,0.07324841,0.245614035,0.543859649,0.210526315,0.36842105,0.31578947,0.31578947,3.1567460274999997,-0.03279618173837662,-0.30000001937150955,-0.12328197807073593,-2.3657724261283875,-0.8019865155220032,3.559990313740247
Alek Thomas,ARI,2023,23.0,125.0,402.0,374.0,86.0,9.0,0.229946524,0.2725,0.37433155,0.64683155,0.144385026,0.273049645,0.2781827608146763,0.2912757319017759,70.77727075931091,0.38661970654335304,0.213930348,0.047263681,0.05119454,0.41638225,88.88448275862069,110.9,2.196551724137931,0.35876043,0.66,0.49026192,0.58803987,0.89277389,0.76712329,0.11401744,0.555172413,0.255172413,0.189655172,0.40614334,0.36860068,0.22525597,7.1697054961049655,4.80992415221408,2.5999998450279236,0.7846274641342461,-0.04363512992858887,-1.4050885438919067,-9.743503295178819
JJ Bleday,OAK,2023,25.0,82.0,303.0,256.0,50.0,10.0,0.1953125,0.310231023,0.35546875,0.665699773,0.16015625,0.2259887,0.2970159407889489,0.2999594227367679,90.57687858577697,0.38365175488150316,0.237623762,0.138613861,0.06417112,0.35294118,88.60382513661202,108.8,15.524590163934427,0.24016854,0.70858283,0.43363561,0.56140351,0.84507042,0.75285171,0.10699588,0.434782608,0.429347826,0.135869565,0.46524064,0.31016043,0.22459893,3.735066252626861,0.5399880730547011,0.5,0.015447946731001139,-3.6006152629852295,-1.4795591831207275,-2.881145207053141
MJ Melendez,KCR,2023,24.0,148.0,602.0,533.0,125.0,16.0,0.234521575,0.315614617,0.397748592,0.713363209,0.163227017,0.31054131,0.3101689737041791,0.3255799357096354,92.88482899390965,0.3800043282297162,0.282392026,0.102990033,0.11444142,0.49591281,93.2209851839237,113.2,16.923705722070846,0.29808375,0.72356935,0.47786885,0.54285714,0.76809651,0.68696398,0.14946765,0.359673024,0.435967302,0.204359673,0.45776567,0.32425068,0.21798365,4.527202014128802,0.5192287722602487,-0.8999999761581421,-1.5516192158684134,-12.098027184605598,-6.0183529406785965,-4.6130993244304515
Blake Sabol,SFG,2023,25.0,110.0,344.0,310.0,73.0,13.0,0.23548387,0.30116959,0.393548387,0.694717977,0.158064517,0.329670329,0.3031444037169741,0.28068386323270744,90.84332312313302,0.37710770519429715,0.340116279,0.069767441,0.11167513,0.3857868,89.0670191988032,111.6,16.122340425531913,0.31723238,0.75757576,0.50955882,0.4691358,0.76222222,0.65945166,0.17302053,0.425531914,0.382978723,0.191489361,0.37563452,0.31979695,0.30456853,2.95945625819773,-0.19381128996610641,1.0999999642372131,-0.6605659648776054,-3.815004825592041,-4.709495365619659,-4.09605859558651
Brandon Crawford,SFG,2023,36.0,94.0,320.0,283.0,55.0,7.0,0.194346289,0.272727272,0.314487632,0.587214904,0.120141343,0.24120603,0.2602000898160275,0.29263900131081183,62.05413468504795,0.37026505388198383,0.253125,0.0875,0.10144928,0.42995169,89.84706265318627,110.4,13.995121951219513,0.34609929,0.75862069,0.52159739,0.5204918,0.83585859,0.715625,0.14808788,0.419512195,0.4,0.180487804,0.41062802,0.36231884,0.22705314,4.287762758514226,0.05930154165253043,0.5,0.08375672576949,7.819739103317261,4.086886405944824,-14.983644478836851
Forrest Wall,ATL,2023,27.0,15.0,15.0,13.0,6.0,1.0,0.461538461,0.533333333,0.846153846,1.379487179,0.384615385,0.625,0.5687356948852539,0.23343372344970703,266.0657661551422,0.3672415682048151,0.266666666,0.133333333,0.0,0.22222222,82.07777235243056,99.0,16.444444444444443,0.38095238,0.48275862,0.42253521,0.875,0.92857143,0.9,0.04225352,0.555555555,0.333333333,0.111111111,0.55555556,0.11111111,0.33333333,7.109311740890688,0.5467236526310444,0.5,0.5393963535316288,-0.45972229540348053,-0.05677308142185211,3.6326803694258265
Brian Anderson,MIL,2023,30.0,96.0,361.0,318.0,72.0,9.0,0.226415094,0.310249307,0.367924528,0.678173835,0.141509434,0.308823529,0.2991326205287944,0.3135284423828125,86.53717903797508,0.3543305507085976,0.299168975,0.099722991,0.10328638,0.37089202,87.55802255306604,110.3,9.90566037735849,0.32052821,0.72158155,0.48958333,0.53183521,0.80136986,0.69929078,0.14712006,0.474178403,0.333333333,0.192488262,0.29107981,0.43661972,0.27230047,3.735157677919915,-1.4933040030300617,0.10000002384185791,-1.7442850060760975,-1.2031148970127106,-0.10972204804420471,-7.514208382836324
